text,__id__,__filename__,,
informing practice research matters for teachers,0,mtms2013-05-527a,,
Developing Algorithms  for Adding and  Subtracting Fractions ,1,mtms2013-05-527a,,
Debra I. Johanning,2,mtms2013-05-527a,,
The problem context about farmers who buy and sell land (see fig. 1) has the potential to engage students in mathematical thinking that supports the process of adding and subtracting fractions symbolically. The questions posed in figure 1 are a selection of those found in the complete published version of the Land problem. These questions require students to work ,3,mtms2013-05-527a,,
"Edited by amy ellis, aellis1@education .wisc.edu. Readers are encouraged  to submit manuscripts through  http://mtms.msubmit.net. ",4,mtms2013-05-527a,,
"Fraction addition and subtraction is a challenging topic for students. Common	instructional	entry	points	 have included using contextual situations, physical models, and diagrams. However, research cautions that contexts, models, and diagrams in and of themselves do not carry meaning. The representations that students develop can provide a solution to the problem at hand, but they may not necessarily engage students in mathematical reasoning (Smith 2003). Teachers have an important role to play in moving students beyond simply describing pictures or diagrams. The conversations that teachers have with students about working with the ideas embedded in situational contexts, models, and diagrams should be aimed at developing key mathematical ideas about fraction addition and subtraction.  with a context, a diagram, and number sentences. However, the mathematical ideas that emerge depend on what is elicited from students while working with the task. The discussion that occurred in a sixth-grade classroom will highlight the mathematical reasoning that can help support students to make sense of fraction addition and subtraction. ",5,mtms2013-05-527a,,
"ReVisiting eQUiValence  as a concePt Question 1 of the Land problem asked students to determine what fraction of a section of land each farmer owned and explain how they knew. Depending on how students partitioned each section, multiple equivalent fractional names can emerge for each farmer. One discussion can focus on asking students to use the map to illustrate what fraction of a section each farmer owns.",6,mtms2013-05-527a,,
"Using farmer Gardella as an ex- ample, a teacher can ask:  •	 How	can	you	use	your	map	to	 show that Gardella owns 3/16? •	 What	does	the	16	in	3/16	mean? •	 Can	you	use	the	map	to	show	that 	 16 equal-size portions are in a section of land?",7,mtms2013-05-527a,,
"These questions prompted students to show how they partitioned each section of land into 16 “Bouck-size” pieces and that Gardella’s land used 3 of the 16ths in a section. Other students partitioned each section of land into 32nds, determining that Gardella  owned 6/32 of land. One student initially broke the map into 16ths and then, as needed for some farmers, broke some sections into 32nds. (See fi g. 2.)",8,mtms2013-05-527a,,
A second discussion can focus on  establishing that multiple fractions ,9,mtms2013-05-527a,,
