text,__id__,__filename__,,
contemporary curriculum issues,0,mtms2008-12-275a,,
"Aladar Horvath, Leslie Dietiker, Greg Larnell, Sasha Wang, and John Smith III",1,mtms2008-12-275a,,
Middle-Grades  Mathematics Standards:  Issues and Implications,2,mtms2008-12-275a,,
"NCTM’s vision for school mathematics includes a call for curriculum that is “coherent, focused on important mathematics, and well articulated across the grades” (NCTM 2000, p. 14). In an effort to improve student learning of mathematics, a major focus over the past two decades has been on the dual goals of identifying curriculum standards and aligning curriculum materials and assessments with the standards. This strategy was further promoted by the No Child Left Behind legislative mandate for states to adopt “challenging academic content standards” in mathematics, reading and language arts, and science that (a) specify what children are expected to know and be able to do; (b) contain coherent and rigorous content; and (c) encourage the teaching of advanced skills in these areas. ",3,mtms2008-12-275a,,
"States, as well as local school districts across the country, have been engaged in discussions and implementation of  new grade- and course-level standards. Additionally, national organizations such as the College Board, Achieve, and the American Statistical Association have weighed in with suggested standards for K–12 mathematics.",4,mtms2008-12-275a,,
"The three companion articles in this month’s issues of Teaching Children Mathematics (TCM), Mathematics Teaching in the Middle School (MTMS), and the Mathematics Teacher (MT) examine issues related to standards in mathematics in the United States. The article by Randall I. Charles in TCM examines the question, “Are state content standards promoting excellence in teaching and learning mathematics?” In MTMS, Aladar Horvath and colleagues raise the question, “Are middle-grades state content standards a constraint or an opportunity?” Finally, in the related article in MT, Eric W. Hart and W. Gary Martin discuss current developments with regard to high school mathematics standards, exploring the next steps in the evolution, and use of standards to improve school mathematics.",5,mtms2008-12-275a,,
"aladar horvath, horvat54@msu.edu, leslie dietiker, dietike4@msu.edu, gregory larnell, larnellg@msu.edu, and sasha Wang, wangsash @msu.edu, are Fellows of the Center for the Study of Mathematics Curriculum and mathematics education doctoral students at Michigan State University. John P. (Jack) smith iii, jsmith@ msu.edu, is associate professor of educational psychology and educational technology at Michigan State University. He studies the learning and teaching of “problematic” mathematical ideas in the middle grades, including rational numbers, beginning algebra, and spatial measurement.",6,mtms2008-12-275a,,
"This department provides a forum to stimulate discussion on contemporary curricular issues across a K–12 audience. NCTM plans to publish sets of three articles, focused on a single curriculum issue. Each article will address the issue from the perspective of the audience of the journal in which it appears. Collectively, the articles are intended to increase communication and dialogue on issues of common interest related to curriculum. Manuscripts on any contemporary curriculum issues are welcome. Submissions can be for one article for one particular journal, or they can be for a series of three articles, one for each journal. Submit manuscripts at the appropriate Web site: tcm.msubmit.net, mtms.msubmit.net, or mt.msubmit.net, or contact editors Barbara Reys (reysb@missouri.edu) for TCM, Glenda Lappan (glappan@math.msu.edu) for MTMS, or Chris Hirsch (christian .hirsch@wmich.edu) for MT. For a perspective on the role and place of standards as a K−12 school improvement strategy, read all three articles in the series.  sSince the passage of the No Child ",7,mtms2008-12-275a,,
"Left Behind (NCLB) Act in 2001, new versions of state standards connected to annual assessments have become a reality for all involved with education. Teachers, in particular, have been greatly impacted by this development. Teachers and other school district personnel have been charged with interpreting the expectations of NCLB and incorporating them into classroom practice. For many, state standards or grade level expectations (GLEs) now compete with the adopted text for classroom time and attention (Reys, Dingman, Sutter, and Teuscher 2005).",8,mtms2008-12-275a,,
"In response to this shift, the ",9,mtms2008-12-275a,,
"Center for the Study of Mathematics Curriculum (CSMC) analyzed standards for more than forty states in the topics of number and operations (including uses of technology), algebra, mathematical reasoning, geometry and measurement, and probability and statistics. (See Reys 2006 for published analyses of number and operations, algebra, and mathematical reasoning in the state standards.) The primary question asked by the CSMC was this: In grades K−8, what do states expect students to know and be able to do and at what grade level? In this article, we highlight some issues related to the content of standards in the middle grades (5−8) that emerged from the CSMC’s analysis. First, the grade level where specific topics are introduced varies among states, and grade-level gaps as well as content gaps exist for many topics. Second, many of the grade level expectations state that students should be able to perform procedures, whereas other GLEs state that students need to develop deeper understanding. Third, the clarity of a GLE is affected by its structure and content. To illustrate these points, we use examples from current state standards documents. (Although states continue to revise these  fig. 1 Distribution of grade level expectations on the topic of similarity by state and grade level documents, all examples here come from current standards documents as of March 2008. See the CSMC Web site at www.mathcurriculumcenter .org/states.php for a complete listing of current standards documents for all states.)  develoPMent of content",10,mtms2008-12-275a,,
"When making content decisions, many teachers rely on their state’s GLEs for the specific grade level that they teach. Careful study of the mathematics standards for the grades immediately preceding and following the grade currently being taught is necessary to ensure a coherent curriculum for progressing students. Just as a Shakespearean play is not revealed by reading a single act (or reading only the lines of a single character), the mathematical learning trajectory of kindergarten through grade 8 only emerges when a broader range of GLEs are taken together. Topics in state GLEs vary. The  grade in which a particular topic is first introduced differs. Also, in some states, a topic appears continuously in every grade following its initial appearance;  in other states, one or more grades are skipped before the topic reappears. To illustrate these variations, figure 1 shows, by state, the grade levels that contain GLEs on the topic of similarity.",11,mtms2008-12-275a,,
