text,__id__,__filename__,,
"window on resources book, product, & software reviews",0,mtms2013-03-452a,,
BooKs,1,mtms2013-03-452a,,
FRoM nctM,2,mtms2013-03-452a,,
"Individual NCTM members receive a 20 percent discount on NCTM publications. To order, visit the NCTM online catalog at www.nctm.org/catalog, or call toll free (800) 235-7566 to order or request a free print catalog.",3,mtms2013-03-452a,,
Beyond good teaching: advancing Mathematics education for ells,4,mtms2013-03-452a,,
"Sylvia Celedon-Pattichis and Nora G. Ramirez, 2012. Gr. pre-K-2; 3-5; 6-8; 9-12. 236 pp, $35.95 paper. ISBN 978-0-87353-688-2. Stock no. 14118. National Council of Teachers of Mathematics; www.nctm.org.",5,mtms2013-03-452a,,
"Beyond Good Teaching is intended to assist pre-K–grade 12 instructors who are teaching mathematics to one or more English language learners (ELLs). In 2009-2010, approximately 10 percent of public school students were ELLs, according to the National Center for Education Statistics. This book is a research-based presentation that delves into the teaching philosophy of, and strategies, tips, and tools for, the math teacher. It provides information through classroom-based examples and vignettes. It is not limited to Spanish-speaking students, however, but includes information about students who speak many other languages. ",6,mtms2013-03-452a,,
"Prices on software, books, and materials are subject to change. Consult the suppliers for the current prices. The comments reflect the reviewers’ opinions and do not imply endorsement by the National Council of Teachers of Mathematics.",7,mtms2013-03-452a,,
"Other invested groups—bilingual teachers, monolingual teachers with ELL students, ELL parents, and ELL students themselves—are represented in this book. The interactive components, including online resources and video clips, provide clear examples of recommended methods, highlighting the fact that mathematics is not language free. ",8,mtms2013-03-452a,,
"This book contains simple tips that can be readily implemented. Recommendations include using printing rather than writing in cursive, cautioning against underestimating a student’s math ability because of a language or cultural difference, and devising teaching format changes. In addition, it provides insight into working with ELL parents, expanded assessment strategies, and multifaceted issues pertaining to word problems. This book is useful to teachers, in general, because of its emphases on differentiation of mathematical discourse and academic language and tips on how to work appropriately with students from beginning to advanced English language abilities. Many of its discussion points can be used in secondary classes regardless of the content area or with elementary school English-speaking special needs children. ",9,mtms2013-03-452a,,
"In short, this book should be required reading for every math teacher.",10,mtms2013-03-452a,,
—Jeanne Ramirez Mather,11,mtms2013-03-452a,,
University of Science and  Arts of Oklahoma,12,mtms2013-03-452a,,
"Chickasha, Oklahoma curriculum-Based activities  and Resources for Preservice  Math teachers",13,mtms2013-03-452a,,
"Gwendolyn M. Lloyd and Vanessa R. Pitts Bannister, eds., 2011. 119 pp.,  $35.95 paper. ISBN 978-0-87353682-0. Stock no. 13993. National Council of Teachers of Mathematics; www.nctm.org.",14,mtms2013-03-452a,,
"This book is intended for use with preservice mathematics teachers by mathematics teacher educators. The book frames the  activities and investigations primarily around NCTM’s Principles and refers to the Standards, Curriculum Focal Points, and strands of mathematical proficiency. The Common Core State Standards for Mathematics are covered less directly.",15,mtms2013-03-452a,,
