text,__id__,__filename__,,
informing practice research matters for teachers,0,mtms2011-08-8a,,
The Process of Abstracting  in Students’ Representations,1,mtms2011-08-8a,,
"Despina A. Stylianou sentations typically varies among students, representation also varies within the work of each student. Representation, then, becomes a personally meaningful activity for each student, central to his or her problem solving and construction of meaning. Researchers have highlighted how students’ representations evolve from concrete to abstract during mathematical activity (see Gravemeijer et al. 2002). Students draw from their earlier applications of representations by using them as tools for thinking. For teachers, attention to the evolution of representation in each student’s work opens a window to all students developing problem-solving processes and mathematical reasoning. ",2,mtms2011-08-8a,,
MatheMatizing and RepResenting,3,mtms2011-08-8a,,
"Fosnot and Dolk (2002) describe the process of mathematizing by contrasting a “traditional approach to teaching mathematics” with the work of mathematicians. Of mathematicians, they write that “at the heart of mathematics is the process of setting up relationships mathematically in order to communicate them to others”  (p. 8). Central to this is the process of representing. Mathematicians represent problem situations and use these representations as devices in advancing their own understanding and communicating their thinking to their peers. Similarly, as students explore problem contexts, they create representations as part of processing and exploring ",4,mtms2011-08-8a,,
"Representation lies at the heart of doing mathematics. It is the activity of creating and using mathematical symbols, signs, and diagrams. NCTM (2000) advocates that students be fluent users of representations and that instruction should support students in learning to navigate mathematical concepts and problem solving through the use of a variety of representations.",5,mtms2011-08-8a,,
"Representation is often understood to be a product—a static picture or set of symbols. These static representations or products are often used to aid instruction or illustrate a mathematical idea. However, representation is also a process—the path that one follows while developing mathematical understanding. Diagrams and symbolism evolve dynamically during problem solving, assuming different roles and providing insights into this process.",6,mtms2011-08-8a,,
Although the use of various repre-,7,mtms2011-08-8a,,
"Edited by debra i. Johanning,  debra.johanning@utoledo.edu. Readers are encouraged to submit manuscripts through http://mtms.msubmit.net.  mathematics (Stylianou 2011). Their representations become models of their thinking. ",8,mtms2011-08-8a,,
"Let us join a sixth-grade classroom  in which students were beginning to study algebraic concepts and were offered a “cognitively demanding task” (Smith and Stein 1998). This task required that students explore and understand the nature of mathematical concepts, without being offered representations, algorithms, or worked-out examples up front. Such tasks naturally allow for a variety of approaches to emerge. The Party problem was used to start this unit: ",9,mtms2011-08-8a,,
"We plan on having a party to celebrate the upcoming elections. We want to sit with our friends and watch the results as they are announced on TV. A party rental company will bring several small square tables (each side fits one person) that we will put together to form one long table. How many people can we invite to our party if we rent several such tables? idea to combine tables, considering that some seats would disappear? How many seats would be eliminated?",10,mtms2011-08-8a,,
"Gareth: But if you said that it eliminates one, then it’s gonna…",11,mtms2011-08-8a,,
"Ellen: Exactly, ’cause, because if it  eliminates . . . ",12,mtms2011-08-8a,,
"Gareth: No, it actually eliminates two, doesn’t it, because you got one, two, three, four, five, six, and there’s supposed to be seven, and eight. ",13,mtms2011-08-8a,,
Ellen: So you draw one table; you put  each person on each side.,14,mtms2011-08-8a,,
Gareth: Yeah.,15,mtms2011-08-8a,,
"Ellen: Then, you, you, uh . . . .",16,mtms2011-08-8a,,
Gareth: You add another table.,17,mtms2011-08-8a,,
"Ellen: Yeah, you add another table, and  then you put each person on each side and . . . ",18,mtms2011-08-8a,,
"Gareth: But, you know, you have to  eliminate that because he’s going to be squished.",19,mtms2011-08-8a,,
"Ruby: So you’re saying there’s going to be four people at each table, or three? ",20,mtms2011-08-8a,,
Ellen: Three. Three at each table.,21,mtms2011-08-8a,,
"Gareth: No, no, look, you eliminate ",22,mtms2011-08-8a,,
After reading this problem’s statement:  two . . . .  •	 How	would	the	students	in	your	 class approach this task?  •	 What	types	of	representations	 would you expect them to build? •	 How	would	you	support	them	in	 their efforts to use these representations as tools to solve this task? ,23,mtms2011-08-8a,,
