text,__id__,__filename__,,
Alternative Uses for,0,mtms2007-02-326a,,
J UUN,1,mtms2007-02-326a,,
I LL :,2,mtms2007-02-326a,,
M A,3,mtms2007-02-326a,,
A I,4,mtms2007-02-326a,,
N K,5,mtms2007-02-326a,,
How Environmental Print How Environmental Print How Environmental Print How Environmental Print How Environmental Print How Environmental Print How Environmental Print How Environmental Print How Environmental Print How Environmental Print ,6,mtms2007-02-326a,,
Supports Mathematical Literacy k A r E N   k O E L L N E r   a n d   f A I T H   W A L L A C E,7,mtms2007-02-326a,,
"W ITH  THE  rECENT  CALL  fOr  TEACHErS  to foster reading across the content areas (Bean  2000;  NCTM  2000),  mathematics teachers are looking for sources that both support complex mathematical content and are rich in literacy. These sources are often diffi cult to fi nd, especially for middle-grades teachers. One rich source is found everyday in our mailboxes, stuffed in our front doors, and thrown on our driveways. Environmental print (Harris and Hodges 1995) or realtime text includes junk mail, spam, advertisements, and magazines. These items are in great supply and rich with mathematics content (Wallace, Clark, and Cherry  2005).  for  example,  advertisements  often require the calculations of costs, tax, and delivery charges as well as comparisons between buying in bulk and buying individual items. Credit card solicitations require comparisons of variables. In all these sources and in life generally, knowledge of statistics and probability is essential in understanding leading and misleading information.  kArEN kOELLNEr, karen.koellner@cudenver.edu, is an associate professor in education and a site professor at a professional  development  school  at  the  University  of  Colorado at  Denver,  Denver,  CO  80217-3364.  Her  area  of  research is  in  professional  development  in  mathematics  instruction and  literacy.  fAITH  WALLACE,  fwallac1@kennesaw.edu,  is an  assistant  professor  of  adolescent  education  and  literacy at Kennesaw State University in Kennesaw, GA 30144. Her research  interests  include  content  area  literacy,  adolescent literature, and professional development of literacy teachers.",8,mtms2007-02-326a,,
"Using  environmental  print  allows  students  to construct knowledge within mathematics. Since there is  not  one  authority  within  the  text  but  quite  the opposite,  environmental  print  causes  students  to examine rich mathematics that has competing authorities. Students must use their ideas and experiences to support the notion of mathematical discourse, argumentation, and debate. Since environmental print is linked to everyday life experiences, students can see beyond the context of a particular problem and delve into the mathematics implications, particularly when money  is  involved.  reading  takes  on  an  important role, particularly when fi ne print is involved.",9,mtms2007-02-326a,,
