text,__id__,__filename__,,
mathematical explorations,0,mtms2008-10-182a,,
Brian Sharp,1,mtms2008-10-182a,,
"Getting a “Bee” in Mathematics Class iIn 2007, DreamWorks Animation  released Bee Movie, an animated film cowritten and produced by comedian Jerry Seinfeld. In the film, honeybee Barry B. Benson is on a quest to change his predetermined career path, namely, a life of making honey. The filmmakers used various characteristics of honeybees to create an entertaining movie. Teachers can also use facts about honeybees to create interesting mathematics activities. This article describes two activities that combine the characteristics of honeybees with important mathematical concepts. ",2,mtms2008-10-182a,,
"As an expectation for students in  grades 6–8, Principles and Standards for School Mathematics states, “All students should represent, analyze, and generalize a variety of patterns with tables, graphs, words, and, when possible, symbolic rules” (NCTM 2000, p. 222). In activity 1, students analyze the family trees of honeybees and people. A goal of this activity is for students  to discover patterns related to the number of family members at various generational levels of a family tree. Students use a combination of graphs and tables to investigate these patterns. Some students may also be able to describe these patterns algebraically.",3,mtms2008-10-182a,,
"In activity 2, students calculate the  surface area and volume of various prisms and make conjectures about which prism would be the best building block with which to construct a honeycomb. This activity relates to several geometry expectations for students in grades 6–8 (NCTM 2000, p. 232): 1.  Use two-dimensional representations of three-dimensional objects to visualize and solve problems such as those involving surface area and volume 2.  Recognize and apply geometric ideas and relationships in areas outside the mathematics classroom, such as art, science, and everyday life ",4,mtms2008-10-182a,,
"Brian sharp, bds@iup.edu, is an assistant professor of mathematics at the Indiana University of Pennsylvania, in Indiana, Pennsylvania. He is interested in using technology to enhance mathematics instruction. He also likes to investigate connections between mathematics and other content areas, such as science, history, and art.",5,mtms2008-10-182a,,
"Edited by denisse R. thompson, Thompson@tempest.coedu.usf.edu, in mathematics education at the University of South Florida, Tampa, and gwen Johnson, gjohnson@ coedu.usf.edu, in secondary education at the University of South Florida. This department is designed to provide activities appropriate for students in grades 5–9. The material may be reproduced by classroom teachers for use in their classes. Readers who have developed successful classroom activities are encouraged to submit manuscripts in a format similar to this “Mathematics Exploration.” Of particular interest are activities focusing on the Council’s Content and Process Standards and Curriculum Focal Points. Send submissions by accessing mtms.msubmit.net.  the Bee FaMily tRee: Recognizing PatteRns In the movie, Barry had two parents, Martin and Janet Benson. In reality, however, only female honeybees have both a mother and a father. Male honeybees, called drones, have only a mother. These fascinating facts about the ancestry of bees provide the basis for an interesting activity related to pattern recognition. Students construct a bee family tree for a female honeybee and a male honeybee  and find patterns to help calculate the number of ancestors for a given generation. ",6,mtms2008-10-182a,,
"To begin, teachers may want to discuss the first few generations of Betty Bee’s family tree as shown on activity sheet 1 before having students construct several more generations. After students add several generations  to the family tree, they can make conjectures about the number of bees in each older generation and record their data in the table on the sheet. ",7,mtms2008-10-182a,,
"The numbers in the table are 1, 2, 3,  5, 8, . . . , which is a portion of the Fibonacci sequence. Hence, the number of bees in each older generation can be calculated by adding the number of bees in the two subsequent younger generations. For example, the number of great-grandparents that Betty has is equal to her number of grandparents plus her number of parents: the number of great-grandparents = the number of grandparents + the number of parents.",8,mtms2008-10-182a,,
"Once students have explored the  activity for Betty, teachers can ask students to compare Bobby’s family tree and look for similarities and dif-",9,mtms2008-10-182a,,
"According to the latest buzz, bees belong in mathematics class ferences from Betty’s family tree (see problem 7 on activity sheet 1). The bees in each generation of Bobby’s tree number 1, 1, 2, 3, 5, 8, . . . , which, again, is the Fibonacci sequence. ",10,mtms2008-10-182a,,
