text,__id__,__filename__,,
quick reads: another good idea,0,mtms2010-09-72a,,
John B. Howe and Joy A. Badillo,1,mtms2010-09-72a,,
Capture the Flags,2,mtms2010-09-72a,,
"At the middle school level, nothing is more important than a hands-on application of mathematics. It offers students a way to progress from a concrete level of understanding to a more abstract form of thinking.  ",3,mtms2010-09-72a,,
Capture the Flags is one in a series of outdoor activities that gives our students a concrete application to solidify their understanding of a pencil-and-paper classroom activity. It also helps  students improve their spatial-reasoning ability.,4,mtms2010-09-72a,,
"Our students often come to the seventh grade knowing how to use  a protractor to measure angles, but few see any direct application of this angle knowledge to a real-world situation. Capture the Flags promotes an appreciation for the uses of this common mathematical tool; the activity also encourages collaboration and cooperative learning, since students must work in teams.",5,mtms2010-09-72a,,
FlYing the Flags The premise is simple; students work in teams and use a form of triangula-,6,mtms2010-09-72a,,
"Edited by hamp sherard, hamp.sherard@ furman.edu, Furman University, Greenville, SC 29613. This department accepts “small packages”—a single, well-developed idea—addressing topics that fall under the categories of “another good idea,” “research matters,” and “promising partnerships.” Send submissions to this department by accessing mtms.msubmit.net.",7,mtms2010-09-72a,,
"tion to replicate, on paper, the relative locations of ten flags that have been placed in a field. The flags are selected from those of different countries to give the activity a multicultural flavor. ",8,mtms2010-09-72a,,
"To locate a flag, each team uses  large protractors to measure two angles and then transfer that information to an 11 in. × 17 in. map of the field. Teams receive points for accuracy in mapping the flags. The more accurate the resulting map is to the field representation, the more points that team receives. ",9,mtms2010-09-72a,,
"To begin, students construct sighting boxes by photocopying a protractor on 11 in. × 17 in. paper that is then glued to the top of a copy-paper box. The protractor image is enlarged so that the markings will be distinct and students’ measurements will be  students locate flags using this box-and-protractor plotting device.  lying down on the job was a prerequisite for sighting the flags. students had to physically commit to this activity so as to get accurate angle measurements. ",10,mtms2010-09-72a,,
"Help Middle School students master the mathematical skills they need to be College and Career Ready with Sadlier’s as accurate as possible. Large arrows, printed to fit the protractor, are placed on the box and secured with a bolt, washer, and nut to allow them to spin freely. Two guide arms are glued to the arrows so that students can sight in on the flags.",11,mtms2010-09-72a,,
"The day before students go outside  to locate the flags, we use about ten minutes of class time to work with the sighting boxes and become proficient with the proper use of the sight guides. (After completing the activity, we realized that placing straws through the eyeholes on the box would probably increase the accuracy of the readings.) Two books are placed inside the boxes to prevent them from blowing in the wind. ",12,mtms2010-09-72a,,
BoXing in a good location,13,mtms2010-09-72a,,
"The second part of creating the activity is finding appropriate locations for setting out the flags and working with the sighting boxes. We found a paved area on the school property where two sidewalks converge at right angles. (A paved location is important so as to avoid wet grass, since students need to lie down to use the sighting boxes.) We measure locations for the boxes using string and place wooden stakes  as markers at seven-foot intervals along the sides of the right angle. (We painted small registration marks on the pavement so that future students can see where to place the sighting boxes and so that current students can keep them placed correctly when they knock into them by accident.) ",14,mtms2010-09-72a,,
"On the day of the activity, the  theme-song video from the cartoon “Pinky and the Brain,” available on YouTube, is played on the SMART board. Throughout the cartoon, the main character, Pinky, announces his desire to dominate the world. The video is shown to establish the goal for the activity, which is to capture the flags and take over the world.",15,mtms2010-09-72a,,
"Sighting boxes are placed at ten stations, five along each of the two sidewalks, at seven-foot intervals. Each team is given a uniquely ordered list of flags to capture and a list of the boxes that are to be used for those flags’ measurements so that teams will not use the same boxes at the same time. It also forces team members to use all the sighting boxes during the activity. Each student on the threeperson team rotates through the different roles of surveyor, runner,  or cartographer after each flag is ",16,mtms2010-09-72a,,
"For your evaluation copy,  call 877-930-3336.",17,mtms2010-09-72a,,
Mention promo code N1.,18,mtms2010-09-72a,,
"Fig. 1 The surveyor, using the top scale of the protractor, measures either an acute angle x or an obtuse angle y.",19,mtms2010-09-72a,,
"Fig. 2 Concentric circles around the location of each flag determined the accuracy, and consequently points earned, by the team of students.",20,mtms2010-09-72a,,
measured and its data recorded. ,21,mtms2010-09-72a,,
