text,__id__,__filename__,,
take time for action,0,mtms2007-12-312a,,
Zhixia You,1,mtms2007-12-312a,,
Investigating Students’ Thinking about Functional Relationships hHow do your students perform when  you ask them to compare linear and nonlinear relationships? Do they use process-oriented (procedural) approaches or object-oriented (structural) approaches? Can they integrate the two? Are those who connect process and object perspectives more successful in comparing functional relationships?,2,mtms2007-12-312a,,
"Functional relationships are one of the most powerful concepts in mathematics and a common occurrence in real-life situations (Romberg, Fennema, and Carpenter 1993). The NCTM’s Algebra Standard for grades 6–8 emphasizes that all students should “identify functions as linear or nonlinear and contrast their properties from tables, graphs, or equations” (NCTM 2000,  p. 222). According to Moschkovich, Schoenfeld, and Arcavi (1993), flexibility to move between process and object perspectives is a hallmark of competence. This capacity involves the ability to “ ‘see’ lines [graphs] in the plane, in their algebraic form . . . as objects . . . but also to switch to the process perspective (in which an x value of the function ‘produces’ a y value), where the perspective is appropriate” (p. 97). Studying functional relationships in middle schools lays a firm foundation for more formal study of functions in high school.  the task: Patio PatteRns",3,mtms2007-12-312a,,
"In Patio Pattern (fig. 1), students are asked to investigate the functional relationship of (1) the number of rows of stones to the total number of bricks and (2) the number of rows of stones to the total number of stones. The relationship between the number of rows of stones, n, and the total number of bricks, B, is linear and can be generalized as B = 8n. The total number of stones, S, is more complex in that it represents a quadratic relationship, which can be generalized as S = n2. The focus of this article is to compare these two functional relationships, especially in terms of their growth rate, and to share examples of the thinking of middle school students and undergraduate teacher education majors who completed the task. You are invited to “take time for action” and investigate your students’ thinking on this task. (It is recommended that instructors have students search for the algebraic rules themselves rather than providing this information, as occurs in task 3 in fig. 1.)  student PeRfoRMance",4,mtms2007-12-312a,,
Students solved the problems using two types of strategies: process-oriented (procedural) approaches or object-oriented (structural) approaches. Both middle school students and ,5,mtms2007-12-312a,,
"Zhixia You, zhixia@unr.edu, is an assistant professor of mathematics education in the College of Education at the University of Nevada, Reno, NV 89557. She is interested in issues of teacher education and professional development. She currently teaches undergraduate and graduate mathematics methods for teachers of grades K–12. ",6,mtms2007-12-312a,,
"Edited by lynda R. Wiest, wiest@unr.edu, a mathematics education professor in the Department of Educational Specialties, University of Nevada, Reno, NV 89557-0251. “Take Time for Action” encourages active involvement in research by teachers as part of their classroom practice. Send submissions to this department by accessing mtms .msubmit.net.",7,mtms2007-12-312a,,
fig. 1 The Patio Pattern task,8,mtms2007-12-312a,,
"Pablo plans a pattern for paving a patio with bricks and stones. His pattern has flat, white stones in the center and square bricks around the border. Below are diagrams of different-sized patios showing the pattern of stones and bricks.",9,mtms2007-12-312a,,
"fig. 2 Process-oriented approach using computation from Amy, a seventh grader = brick = stone n = number of rows of stones n = 1 n = 2 n = 3 n = 4 fig. 3 Process-oriented approach using a table from Stacey, an eighth grader 1. How many bricks are in a patio with 2 rows of stones? 2. Complete the table. Note that n = number of rows of stones.",10,mtms2007-12-312a,,
