text,__id__,__filename__,,
Elana Joram and Vicki Oleson howFast do trees grow,0,mtms2007-12-260a,,
Using Tables and Graphs to Explore Slope,1,mtms2007-12-260a,,
Fig. 1 Students were presented with graphs A and B before and after instruction to test understanding.,2,mtms2007-12-260a,,
Graph A,3,mtms2007-12-260a,,
Graph B,4,mtms2007-12-260a,,
Time (Years),5,mtms2007-12-260a,,
Time (Years),6,mtms2007-12-260a,,
"Slope is one of the most important mathematical concepts that students encounter in middle school and high school. The concept of slope “weaves its way through algebra, geometry, trigonometry, and calculus” (Anderson and Nelson 1994, p. 27), yet research with high school students shows that they can often calculate slope but are unable to interpret its meaning (Newburgh 2001; Stump 2001). This is a familiar problem in mathematics education; students learn a formula for solving a particular type of problem without conceptually understanding the relevant mathematical ideas. One way to enhance students’ understanding of slope is to introduce it conceptually in middle school (Beckmann and Rozanski 1999), with the understanding that this conceptual foundation will provide a basis for the formal definition of slope to be introduced later on. In this article, we describe two related lessons for sixth-grade students that were designed to accomplish this goal.",7,mtms2007-12-260a,,
"According to the NCTM’s Principles and Standards for School Mathematics (NCTM 2000), slope forms part of a set of interrelated algebraic concepts that middle school teachers should target. These Standards specify that middle school students should be given the opportunity to “use graphs to analyze the nature of changes in quantities in linear relationships” (NCTM 2000, p. 222), including studying the meaning of the slope of a line. This Standard formed the core objective for the instruction described here. ",8,mtms2007-12-260a,,
"We designed two lessons to introduce the concept of slope to sixth-grade  students, with a number of guiding principles. First, we wanted to link the concept of slope to students’ everyday observations and experiences as a “bridging context” so that students could link their experiences to the classroom (Kalchman 2005). Students compared graphs showing rates of growth for different kinds of trees to draw their attention to the contrasting slopes of lines on graphs. Second, we wanted to expose students to a variety of different representations of slope (Friel et al. 2001; NCTM 2000). In the lessons described here, students worked with multiple representations of slope, such as graphs and tables, to deepen their understanding of this concept. Third, we used mathematical modeling to teach students about slope. We graphed average changes in the growth of trees and discussed with students that the actual growth for any given year might be more or less than the average. ",9,mtms2007-12-260a,,
"We designed two related lessons on slope for sixth graders. Because the students were on a block schedule, we taught the two lessons back to back without a break in between. However, the lessons could be taught separately. The teacher, coauthor Vicki Oleson, had taught sixth grade at this school for eight years and was currently an instructor in the affiliated university’s mathematics department. She was a guest teacher for the two lessons described here and knew many of the students. ",10,mtms2007-12-260a,,
Pre- and PostassessMents,11,mtms2007-12-260a,,
"Before beginning the lessons, we asked students to respond to a number of written questions that asked them to interpret the slope of line graphs. For example, we gave students two simplified graphs showing different rates of growth in plants. They were asked to choose the graph that showed the faster growth and to explain why they made their choice (see fig. 1). We also asked them to make a prediction about the future growth of these two plants if the plants kept growing at the same rate. Students were given these questions again at the end of the unit to document the impact our instruction had on their understanding.  elana Joram, joram@uni.edu, prepares preservice teachers and graduate students at the University of Northern Iowa, Cedar Falls, IA 50614-0607. She is interested in elementary and middle school students’ understanding of measurement and algebra. Vicki oleson, vicki.oleson@uni.edu, a former middle school mathematics and science teacher, currently teaches mathematics methods courses at the University of Northern Iowa, Cedar Falls, IA 50614-0506. She is interested in using field-based experiences to enhance the preparation of preservice teachers and learning how the development of number sense can best be supported in the middle school curriculum.  introducing growth Patterns oF trees",12,mtms2007-12-260a,,
"Oleson began the first lesson by introducing students to the giant sequoia trees of California. She showed pictures of this type of tree from several Web sites and shared some facts that were of interest to the students (see www.cdr3.com/growers.gr00001.htm). For example, the General Sherman is considered to be the largest tree in the world, and giant sequoia trees can live over 3,000 years. Judging from the students’ engagement in this part of the lesson and their willingness to share their own knowledge about tree growth, this introduction whetted their appetites for the mathematical exploration of tree growth that followed. ",13,mtms2007-12-260a,,
"Oleson communicated to the class that another type of sequoia, known as the coast redwood, grows from 6 to 8 feet in height per year and can reach over 300 feet tall. She then posed this question to the class: “If a tree can grow to 300 feet tall, how many years will it take for this to happen?” She pointed out that because each tree might grow at different rates throughout its life span, more growth in its first 50 to 100 years, then less growth, the class would be considering the average rate of growth of the tree over its lifetime. In actuality, trees might grow faster or slower depending on rainfall in a year, but we chose to disregard that variable when mathematically modeling tree growth over a long period of time and treat the growth as if it occurred in the same increment every year. ",14,mtms2007-12-260a,,
"To figure out how many years it  would take the sequoia to grow to 300 feet, Oleson showed students how to construct a table, known as a T chart, to represent the hypothetical growth of a tree. She asked students to provide input to fill in the values of the chart (see fig. 2a). She suggested using 6 feet per year as the height increment. As she constructed the T chart, Oleson ",15,mtms2007-12-260a,,
Fig. 2 The T charts representing the growth of giant sequoia trees,16,mtms2007-12-260a,,
"Sequoia trees grow 6–8 feet per year, up to 300 feet.",17,mtms2007-12-260a,,
(Year)  (Height) 0 1 2 3 4 5 6 7  (a) 12 18 24 30 36 42,18,mtms2007-12-260a,,
Age (Year) ,19,mtms2007-12-260a,,
"Height (Feet) 0 5 10 15 20 25 30 35 40 45 50  (b) 30 60 90 120 150 180 210 240 270 300 pointed out that the left-hand column of the chart showed the age of the tree and the right-hand column showed the height of the tree. After the T chart was constructed, Oleson explored the mathematics and noted that at the end of year 1, the tree would be 6 feet tall; at the end of year 2, it would be 12 feet tall; and so on. Students remarked that the chart stops at 42 feet and that the chart would have to have many entries to show the growth up to 300 feet. As a class, students decided that a second T chart should be constructed, with greater increments of time. After further discussion, students agreed that the time increments should be 5 years (see fig. 2b). ",20,mtms2007-12-260a,,
"In previous work with sixth grad- ers, we discovered that they would sometimes create graphs on which the x-axis showed different increments. For example, if showing time, the student might show 1 year, 3 years, and 4 years without spacing them accordingly. This aspect of the lesson was designed to highlight the logic underlying the construction of a graph, including the increments on the x- and y-axes. In addition, constructing two T charts, each with different time increments, illustrated that tables can be constructed in multiple ways,  representing the same relationship of variables (e.g., age and height). ",21,mtms2007-12-260a,,
