text,__id__,__filename__,,
cartoon corner sPeed BUMP by dave coverly,0,mtms2010-09-76a,,
"Name ______________________________ 3. Stores often hold a “buy one, get one,” or BOGO, sale. The terms vary; some may offer the second item free, and others may offer the second item at half price. In the case of buy one, get one free, a person buying two $10 books would pay $10 instead of the regular price of $20—a 50% discount. If the second item was half price, the person would pay $10 + $5 = $15, which is a 25% discount on the list price of $20 for the two books.    a.  Extend the table at the bottom of the page to at least ten rows to show the overall discounts for the various sale scenarios listed.",1,mtms2010-09-76a,,
"  b.  What pattern do you notice about where the 25% discount occurs?  challenge 4. Create a table such as that below,  but use the discounts of Free, 80%, 60%, 40%, and 20% in the columns. Look for, and deﬁ ne, patterns in this table as you make each row. Use what you learned in question 3 to predict how the pattern might appear in this table.",2,mtms2010-09-76a,,
50% off 20 25= 25% off $ .,3,mtms2010-09-76a,,
2 5$ .2 5$ . 0 20 . % 12. %5. % the BooK sale 1.  Suppose that the man in the cartoon buys 3 math books. Let B represent the regular price. The sale price for the third book (P) is given in the cartoon and shown below: sale price for the third book? Is this a good deal? c.  Belini says that he can always  get the sale price in the cartoon by using  P P P P P ,4,mtms2010-09-76a,,
B2   ×÷ ×÷ ×÷ π÷ ×π÷  100   =P 150 150 7π   a.  If the regular price for each ,5,mtms2010-09-76a,,
"Is he correct? Why, or why not? book is $10, what is the sale price for the third book? Is this a good deal?   b.  If the regular price for each book is $18.95, what is the  2. Is this sale ever a good deal? If so,  describe when. If not, adapt the formula so that it is always a good deal. Justify that your new formula will always be a good deal.",6,mtms2010-09-76a,,
Free 75% off 10 20 10 30 50 33 3 %%% 50 7$ ...,7,mtms2010-09-76a,,
20 . % 37. %5. % $ .,8,mtms2010-09-76a,,
7 5$ .7 5$ . 0 30 25=,9,mtms2010-09-76a,,
"Buy 1, get the 2nd ",10,mtms2010-09-76a,,
"Buy 2, get the 3rd",11,mtms2010-09-76a,,
"Buy 3, get the 4th",12,mtms2010-09-76a,,
"Buy 4, get the 5th",13,mtms2010-09-76a,,
"Buy n, get the (n + 1)st free from the September 2010 issue of",14,mtms2010-09-76a,,
"Edited by stephen P. smith and Peggy house, Northern Michigan University, Marquette. Classroom teachers interested in ﬁ eld-testing or submitting a cartoon should contact Stephen P. Smith, stepsmit@nmu.edu. The cartoons must include the date and the newspaper syndicate that holds the copyright. Submitted by sue McMillen, Buffalo State College, mcmillse@buffalostate.edu.",15,mtms2010-09-76a,,
"solUtions 1a. The “sale” price would be $68.24,  which is more than the regular $10.00 price of the book. (If students use the pi key on a calculator, they will obtain slightly different answers.) ×÷ ×÷ ÷ ×÷ ×÷ × ×÷ ×÷ ×÷ π÷ ×π÷  2 1 2 1( 2 10( )0   100   3 14 ( .3 1( .3 1 ××× 0 0 0 0.",16,mtms2010-09-76a,,
0 07.,17,mtms2010-09-76a,,
)7 ×= = ×= × ×= ×=,18,mtms2010-09-76a,,
P = ×= ×= ×=  ×≈ × ≈ ×≈ ×≈ ×≈ ×≈ ×≈ ×≈  15= ÷15= ÷ 0 2198 68 24 20   to Belini’s expression. This can be shown with the following simplifi cation.,19,mtms2010-09-76a,,
simplifi cation.,20,mtms2010-09-76a,,
simplifi cation.,21,mtms2010-09-76a,,
"B2 100     ÷÷÷   ×   ×÷ ×÷ ÷ ×÷ ×÷ × ×÷ ×÷ ×÷ π÷ ×π÷    100 100   × = × = ×= ×= ×= ×= ×= ×= ×= ×= ×= ×= ×= ×= P P   =      =      3 100 2 7 2 7•2 7 15011501 7π 1b. The “sale” price would be  2.  It will never be a good deal.  $129.32, which is more than the regular $18.95 price of the book.",22,mtms2010-09-76a,,
  2 18 95 2 18 9 2 1( .8 9 )   ÷ ×÷ ÷ ×÷ ×÷ × π÷ ×π÷ ×÷ ×÷ ×÷  000000 ×= ×= = ×= ×= × ×= ×= ×=  ×≈ × ≈ ×≈ ×≈ ×≈ 90 ×≈ ×≈ ×≈ 90.,23,mtms2010-09-76a,,
     28= 425 28 425 0 2 28 425 425.,24,mtms2010-09-76a,,
425.,25,mtms2010-09-76a,,
425 0 2 .0 2 425 425 425 129 32 37 (÷ ×.,26,mtms2010-09-76a,,
×.,27,mtms2010-09-76a,,
×4 0 ×4 0 ×4 0 3 14 0 3 14 0 07 3 1 3 1.,28,mtms2010-09-76a,,
3 14 0 3 1 3 1.,29,mtms2010-09-76a,,
"3 1 3 14 0 4 0 4 0 19811981 1c. Belini is correct, since the expression in the cartoon is equivalent ",30,mtms2010-09-76a,,
"Students may create a table to explore this answer, or they may solve it algebraically.",31,mtms2010-09-76a,,
×÷ ×÷ × ×÷ ×÷ ÷ ×π÷ ×π÷ ×÷ ×÷ ×÷ P P P P P P P P P P P P P    ÷B ( .≈ ÷) ÷ 3 1.3 1 1 5 1 5B 1 5 ( .1 5( .1 5( .1 5( .1 5 1 5 1 5( .1 5 1 5 ) 3 14 6 8.6 8≈ 6 82   100 0 000 00 0 0.,32,mtms2010-09-76a,,
0 07.,33,mtms2010-09-76a,,
)7,34,mtms2010-09-76a,,
"B2   On the basis of the equation, the sale price for the third book will always be 6.82 times as much as  its regular price.     Answers will vary for adapting the formula to one that does provide a discount. One possible answer is  × = × = ×= ×= ×= ×= ×= ×= ×= ×= ×= ×= ×= ×= P P   ×× ×× × ×× ×× × ×× ×× ×× π× ×π×  100",35,mtms2010-09-76a,,
"B2       This expression involves multiplying, rather than dividing, the two terms. This modifi cation results in the third book always being priced as approximately 0.33B.",36,mtms2010-09-76a,,
3a. See table 1.,37,mtms2010-09-76a,,
"3b. Some patterns that students  might have observed include that the fi rst four entries in the “50% off ” column also appear in the “Free” column, but they appear in every other row. The fourth row has no fractions. In the sixth row, the fractions are all sevenths; in the tenth row, the fractions are all elevenths. (By fi nding common  table 1 Overall discounts are shown algebraically.",38,mtms2010-09-76a,,
Free  75% off 50% off 25% off $7.50/50 = 15% $7.50/30 = 25% $7.50/$20 = 37.5% $7.50/40 = 18 3/4% $10/40 = 25% $10/50 = 20% $10/$20 = 50% $10/30 = 33 1/3% $5/$20 = 25% $5/30 = 16 1/6% $5/40 = 12 1/2% $2.50/$20 = 12 1/2% $2.50/30 = 8 1/3% $2.50/40 = 6 1/4%,39,mtms2010-09-76a,,
"Buy 1, get the 2nd Buy 2, get the 3rd",40,mtms2010-09-76a,,
"Buy 3, get the 4th",41,mtms2010-09-76a,,
"Buy 4, get the 5th $2.50/60 = 4 1/6%",42,mtms2010-09-76a,,
"Buy 5, get the 6th $2.50/70 = 3 4/7%",43,mtms2010-09-76a,,
"Buy 6, get the 7th $2.50/80 = 3 1/8%",44,mtms2010-09-76a,,
"Buy 7, get the 8th $2.50/90 = 2 7/9%",45,mtms2010-09-76a,,
"Buy 8, get the 9th $2.50/100 = 2 1/2%",46,mtms2010-09-76a,,
"Buy 9, get the 10th",47,mtms2010-09-76a,,
"Buy 10, get the 11th $10/110 = 9 1/11% $7.50/110 = 6 9/11% $5/110 = 4 6/11% $2.50/110 = 2 3/11%",48,mtms2010-09-76a,,
"Buy n, get the (n + 1) free $10/60 = 16 1/6% $7.50/60 = 12 1/2% $10/70 = 14 2/7% $7.50/70 = 10 5/7% $10/80 = 12 1/2% $7.50/80 = 9 3/8% $10/90 = 11 1/9% $7.50/90 = 8 1/3% $10/100 = 10% $7.50/100 = 7 1/2% $5/50 = 10% $5/60 = 8 1/3% $5/70 = 7 1/7% $5/80 = 6 1/4% $5/90 = 5 5/9% $5/100 = 5% $2.50/50 = 5% 100 100 100 100 $ .",49,mtms2010-09-76a,,
7 5$ .7 5$ . 0 )+( )1 10( n( )+( n( (( )1 )+( )+( 10( )1 )1 )+( )+( n n2 n( n( n( 10 )+( +n 10( )1 1n )+( n n( )1 n( $2...,50,mtms2010-09-76a,,
50 )+( )+( )1 )1 )1 10( )+( n n4 n4 n( table 2 Overall discounts are shown algebraically.,51,mtms2010-09-76a,,
"Buy 1, get the 2nd Buy 2, get the 3rd",52,mtms2010-09-76a,,
"Buy n, get the (n + 1) free",53,mtms2010-09-76a,,
"Free 80% off 60% off 40% off 20% off $10/$20 = 50% $8.00/$20 = 40% $6/$20 = 30% $4.00/$20 = 20% $2.00/$20 = 10% $10/30 = 33 1/3% $8.00/30  $6.00/30 = 20% $4.00/30  $2.00/30 = = 26 2/3% = 13 1/3% 6 2/3% 10 )+( )1 10( n( nnn + )+ 1 n +( n( 10 )1 1+ 1n +5 1+( )+5 1n5 1n( n5 100 100 1+0 1n0 00 1+5 1n5 100 )+( 10 )1 n( )1    1+5 1n5 )+( )+ 10( n( )1 )+ )+( )+5 1+( n( 100 100 denominators, all rows could be similarly viewed. That is, the fi fth row could be considered to have all fractions that are sixths.) 4. Table 2 contains the fi rst two rows and the last two rows of the challenge problem. Students should notice that many  patterns—horizontal, vertical, and diagonal—are possible. ",54,mtms2010-09-76a,,
Field-test coMMents,55,mtms2010-09-76a,,
"I used this activity in two of my eighth-grade classes. One group of students in Math 8, a grade-level course, spanned an incredibly diverse range of achievement; the other group was an algebra/geometry 1 advanced class. I gave both groups an activity sheet I had prepared that provided some scaffolding and structure for their responses, because some Math 8 students have diffi culty transferring their answers to questions to lined paper, and some advanced students often miss details and gloss over the requirements to explain their thinking. ",56,mtms2010-09-76a,,
"Both groups needed some encouragement to manipulate the formula stated in the cartoon. I asked both groups whether or not the multiplication and division signs were those that I would expect eighth graders to use in their formulas. After prompting, most students were able to manipulate the formula independently to answer questions 1c and 2 accurately. Valuable discussions occurred among students about the order of operations and appropriate rounding strategies for problems involving money. ",57,mtms2010-09-76a,,
"The vast majority of students in both groups were able to complete the fi rst table correctly, and many were able to complete the nth row. Many students completed the challenge correctly and said it was easy to connect the patterns in the fi rst table to those that appeared in the challenge table.",58,mtms2010-09-76a,,
Deborah Regal Coller,59,mtms2010-09-76a,,
Pathﬁ nder (Middle) School,60,mtms2010-09-76a,,
"Pinckney, Michigan ",61,mtms2010-09-76a,,
"I used this cartoon with fi ve classes of eighth-grade advanced math students. Their regular math instruction uses a curriculum that integrates algebra and geometry, which closely aligns with an algebra 1 class. ",62,mtms2010-09-76a,,
"The students were given this  cartoon assignment as homework after we had a unit test on systems of equations. I added question 1c using $100 as the regular price of a book to make sure that the students were processing the equation correctly. We discussed the cartoon in class, and students worked through the questions on their own. We did not use the challenge question. ",63,mtms2010-09-76a,,
"We talked about the answers in  class the next day. Students had obviously understood the process, because they answered most of them. All seemed to fi nd the correct answers, but some struggled to fi nd more than the obvious patterns on question 3. The ones who caught on to the patterns were much more excited about question 3 than questions 1 and 2. ",64,mtms2010-09-76a,,
"This cartoon challenged my  advanced students, and they enjoyed the part of the assignment that involved calculation. If I were to assign this task again, I would include more questions relating to fi nding a good deal (as seen in question 2), since some of the students thought more about that than I assumed they would. ",65,mtms2010-09-76a,,
"Some had good, creative answers to question 2 and realized that they needed to make the formula a fraction of the cost of the book. It was a good exercise and made them think!",66,mtms2010-09-76a,,
Ann Henley,67,mtms2010-09-76a,,
"River Trail Middle School, John’s Creek, Georgia ",68,mtms2010-09-76a,,
"My sixth-grade and seventh-grade algebra 1 students completed this activity soon after their Presidents’ Day holiday when many had been out shopping. It provided an opportunity to discuss consumer issues while brushing up on their percent skills. We started the lesson by discussing a food product package that stated: “Now 20% More Shrimp.” The students quickly realized that the package could now contain six shrimp, one more than the original five, and still boast a misleading 20 percent increase. With an admonition of caveat emptor, they dove into the activity. Some students initially thought  that the exclamation point in the cartoon was to be used as a factorial symbol when evaluating the expression. We discussed when to use the  calculator’s pi key versus the approximation 3.14. Beyond that, they were able to complete most of the exercises independently using a calculator. Students needed some teacher guidance when generalizing the patterns. ",69,mtms2010-09-76a,,
"Mention sale, and the girls in the  class become interested and are full of opinions. Being able to numerically justify a good deal is a skill that needs to be taught. ",70,mtms2010-09-76a,,
"Pamela Haner St. Catherine’s School  Richmond, Virginia otheR ideas •	 Students	can	graph	the	discounts.	Start	by	asking	them	to	graph	the	 “Buy x, get 1 free” column. Discussion can follow exploring the idea of approaching zero.",71,mtms2010-09-76a,,
"•	 Ask	students	to	use	their	math	textbook	and	figure	its	price	per	page,	 depending on a cost of $25 or a cost you determine. They could also be asked to average the cost per word in their book by estimating the number of words on a page and then the number of words in the book.",72,mtms2010-09-76a,,
•	 Prompt	students	to	come	up	with	their	own	sale-price	schemes.,73,mtms2010-09-76a,,
Let NCTM Make Your Job Easier!,74,mtms2010-09-76a,,
We have  the resources to meet your challenges!,75,mtms2010-09-76a,,
Check out www.nctm.org/middle         •  Lessons and activities         •  Problems database         •  Online articles         •  Topic resources journals membres610_448      middle schl resources ,76,mtms2010-09-76a,,
