text,__id__,__filename__,,
Water Bottle Designs,0,mtms2010-12-272a,,
Open-ended projects will motivate your students to think at higher levels.,1,mtms2010-12-272a,,
"dDuring the unit on volume and surface  area, a strange shift occurs with my seventh-grade students. I fi nd students waiting outside the classroom door before school, ready to ambush me with new ideas before fi rst bell. They ask me to explain concepts and formulas outside of class so that they can jump ahead on their math work. At home, they perform Internet searches to fi nd the volume of footballs and ask surprised parents to explain the algebraic notation that they encounter. The pride in their fi nal projects motivates students to take photographs at home with their cell phones and share the results after school with friends. Their enthusiasm and creativity result from authentic assessment in the form of open-ended mathematical projects (OMPs). ",2,mtms2010-12-272a,,
"Teachers know that students arrive in class with a wide range of insights and abilities; they also struggle differently and exhibit different needs. One method of incorporating this diversity is the development of OMPs, which offer the opportunity for differentiation and high levels of engagement that go beyond solving a set of predetermined problems.",3,mtms2010-12-272a,,
Water Bottle Designs,4,mtms2010-12-272a,,
Designs & measures,5,mtms2010-12-272a,,
Heather Gramberg Carmody,6,mtms2010-12-272a,,
AN ENgAgiNg ENviroNmENt,7,mtms2010-12-272a,,
"A classroom that encourages students to engage in mathematical thinking has many characteristics. Students should have time and freedom to pursue what interests them. They need to see that the topics they are interested in also relate to mathematics. When teachers carefully select classroom activities, students will be able to reveal their abilities and demonstrate advanced thinking (Greenes and Mode 1999). When the level of mathematics is raised, students will need the freedom to correct their mistakes. Too often, math class can evolve into a fast-moving series of problems to get students to master a concept. We can find mistakes but not always learn from them. Students must be able to reflect on and refine their work (Koshy 2001). ",8,mtms2010-12-272a,,
"With OMPs, students revise their work; with time, their understanding can be richer and deeper. As teachers, we must be ready to provide support so that students move beyond what ",9,mtms2010-12-272a,,
Authentic  learning and complex math are very rarely achieved on the  first try.,10,mtms2010-12-272a,,
is familiar into areas of challenge and creativity (Mann 2006). The dynamics in the classroom should encourage exploration. ,11,mtms2010-12-272a,,
"The use of OMPs allows teachers to weave together learning and assessment at deep levels. Although such projects use class time, they do not take away from instruction required by standards or curricula. Students participate in the creation of mathematics and are able to apply ideas later to meet expectations. They spend approximately two weeks working on   10 Questions to Develop an openEnded mathematical Project",12,mtms2010-12-272a,,
"With all these goals and components in mind, the OMPs begin to evolve. When considering a new project, the following questions help to provide structure:  1.  What topic is essential to the curriculum? 2.  What are some meaningful and real-world applications of this topic? 3.  What applications are appropriate for students of this age and level   of mastery? 4.  How can I include mathematical computation, algebraic notation,   written expression, visual representation, peer collaboration, evaluation  of complexity, and opportunities for reflection and revision? 5.  What choices can I offer in terms of content or product? 6.  What resources do I need for the project? Am I ensuring that all students  have equal opportunities for success in terms of required resources? 7.  What amount of time will students need to produce quality work? 8.  How can I structure a timeline that allows for creativity and rigor? 9.  Are adequate opportunities given for differentiation to accommodate  various student needs? 10. Does this project encourage a deeper understanding of mathematics than  students would otherwise have? a project in and out of class. Because the OMPs are created around core curriculum concepts, the time is well spent.",13,mtms2010-12-272a,,
ProjEct sEttiNg,14,mtms2010-12-272a,,
"I have applied the following project structure repeatedly in seventh-grade math classes. It has been effective with students in large urban districts, in small private schools, and at all ability levels. I have used these projects in settings with a variety of ability groupings as well.",15,mtms2010-12-272a,,
BUiLDiNg oPEN-ENDED ProjEcts,16,mtms2010-12-272a,,
"These OMPs first seek to provide engaging content to increase student motivation and learning. Challenging tasks yield higher cognition, metacognition, and motivation (Diezmann and Watters 2005). In a surprising paradox, my students often seem to be more motivated by more difficult tasks. ",17,mtms2010-12-272a,,
