text,__id__,__filename__,,
"Teaching  and Learning Mathematics  through hurricane dDuring hurricane season, maps ",0,mtms2008-05-500a,,
Patterns in atlantic troPical storM naMes,1,mtms2008-05-500a,,
"What hurricane names do you remember? Wilma? Andrew? Katrina? Do you know how names of hurricanes are determined? Table 1 lists the names of past and future Atlantic tropical storms and hurricanes, as determined by the World Meteorological Organization (WMO). What patterns do you notice in the array of names in table 1?  that track predicted storm paths are commonly seen on television and the Internet. The Weather Channel often receives number-one viewership ratings in regions encountering a major weather event, such as a hurricane or tornado (Kloer 2001). Mathematics teachers can tap into students’ curiosity and interest about hurricanes to develop their understanding of mathematical ideas within a real-life context. In this article, we discuss observations and findings after implementing mathematics tasks based on data about hurricanes. Finding patterns and relationships, creating and interpreting graphs, and examining rates of change are just a few of the topics that can be studied. We developed these tasks as part of the Students’ Transition Toward Algebra project and have used them with both middle school teachers and students. ",2,mtms2008-05-500a,,
"We found that discussing the patterns of tropical storm and hurricane names in table 1 as a class provided a good introduction for lessons involving mathematical ideas related to hurricanes. The students and teachers with whom we worked observed several patterns in the names:  •  “Each year, the names follow an  alphabetical order.”  •  “Across years, names starting with the same letter alternate between girl and boy names.” ",3,mtms2008-05-500a,,
"Maria l. Fernández, mfernan@fiu.edu, is an associate professor of mathematics education at Florida International University in Miami, Florida. She studies the professional development of mathematics teachers and approaches to teaching and learning mathematics, particularly in cooperative settings and with technology. robert c. schoen, rschoen@math.fsu.",4,mtms2008-05-500a,,
"edu, is a doctoral student in mathematics education at Florida State University, Tallahassee, Florida. He has a background in mathematics and meteorology and is interested in mathematical discourse and the mathematical preparation of teachers. ",5,mtms2008-05-500a,,
Maria L. Fernández  and Robert C. Schoen tracking table 1 Names for tropical storms and hurricanes over the Atlantic-Caribbean basin 2004,6,mtms2008-05-500a,,
Alex,7,mtms2008-05-500a,,
Bonnie,8,mtms2008-05-500a,,
Charley,9,mtms2008-05-500a,,
Danielle,10,mtms2008-05-500a,,
Earl,11,mtms2008-05-500a,,
Frances,12,mtms2008-05-500a,,
Gaston 2005,13,mtms2008-05-500a,,
Arlene,14,mtms2008-05-500a,,
Bret,15,mtms2008-05-500a,,
Cindy,16,mtms2008-05-500a,,
Dennis,17,mtms2008-05-500a,,
Emily 2006,18,mtms2008-05-500a,,
Alberto,19,mtms2008-05-500a,,
Beryl,20,mtms2008-05-500a,,
Chris,21,mtms2008-05-500a,,
Debby,22,mtms2008-05-500a,,
Ernesto,23,mtms2008-05-500a,,
Franklin,24,mtms2008-05-500a,,
Florence,25,mtms2008-05-500a,,
Gert 2007,26,mtms2008-05-500a,,
Andrea,27,mtms2008-05-500a,,
Barry 2008,28,mtms2008-05-500a,,
Arthur,29,mtms2008-05-500a,,
Bertha 2009,30,mtms2008-05-500a,,
Ana,31,mtms2008-05-500a,,
Bill,32,mtms2008-05-500a,,
Chantal,33,mtms2008-05-500a,,
Cristobal,34,mtms2008-05-500a,,
Claudette 2010,35,mtms2008-05-500a,,
Alex,36,mtms2008-05-500a,,
Bonnie,37,mtms2008-05-500a,,
Colin,38,mtms2008-05-500a,,
Danny,39,mtms2008-05-500a,,
Danielle,40,mtms2008-05-500a,,
Dean,41,mtms2008-05-500a,,
Erin,42,mtms2008-05-500a,,
Felix,43,mtms2008-05-500a,,
Gabrielle,44,mtms2008-05-500a,,
Humberto,45,mtms2008-05-500a,,
Ingrid,46,mtms2008-05-500a,,
Jerry,47,mtms2008-05-500a,,
Karen,48,mtms2008-05-500a,,
Lorenzo,49,mtms2008-05-500a,,
Melissa,50,mtms2008-05-500a,,
Noel,51,mtms2008-05-500a,,
Olga,52,mtms2008-05-500a,,
Pablo,53,mtms2008-05-500a,,
Rebekah,54,mtms2008-05-500a,,
Sebastien,55,mtms2008-05-500a,,
Tanya,56,mtms2008-05-500a,,
Van,57,mtms2008-05-500a,,
Wendy,58,mtms2008-05-500a,,
Alpha,59,mtms2008-05-500a,,
Beta,60,mtms2008-05-500a,,
Gamma,61,mtms2008-05-500a,,
Delta,62,mtms2008-05-500a,,
Epsilon,63,mtms2008-05-500a,,
Zeta,64,mtms2008-05-500a,,
Eta,65,mtms2008-05-500a,,
Theta,66,mtms2008-05-500a,,
Gordon,67,mtms2008-05-500a,,
Helene,68,mtms2008-05-500a,,
Isaac,69,mtms2008-05-500a,,
Joyce,70,mtms2008-05-500a,,
Kirk,71,mtms2008-05-500a,,
Leslie,72,mtms2008-05-500a,,
Michael,73,mtms2008-05-500a,,
Nadine,74,mtms2008-05-500a,,
Oscar,75,mtms2008-05-500a,,
Patty,76,mtms2008-05-500a,,
Rafael,77,mtms2008-05-500a,,
Sandy,78,mtms2008-05-500a,,
Tony,79,mtms2008-05-500a,,
Valerie,80,mtms2008-05-500a,,
William,81,mtms2008-05-500a,,
Alpha,82,mtms2008-05-500a,,
Beta,83,mtms2008-05-500a,,
Gamma,84,mtms2008-05-500a,,
Delta,85,mtms2008-05-500a,,
Epsilon,86,mtms2008-05-500a,,
Zeta,87,mtms2008-05-500a,,
Eta,88,mtms2008-05-500a,,
Theta,89,mtms2008-05-500a,,
Dolly,90,mtms2008-05-500a,,
Edouard,91,mtms2008-05-500a,,
Fay,92,mtms2008-05-500a,,
Gustav,93,mtms2008-05-500a,,
Hanna,94,mtms2008-05-500a,,
Ike,95,mtms2008-05-500a,,
Erika,96,mtms2008-05-500a,,
Fred,97,mtms2008-05-500a,,
Grace,98,mtms2008-05-500a,,
Henri,99,mtms2008-05-500a,,
Ida,100,mtms2008-05-500a,,
Josephine,101,mtms2008-05-500a,,
Joaquin,102,mtms2008-05-500a,,
Kyle,103,mtms2008-05-500a,,
Laura,104,mtms2008-05-500a,,
Marco,105,mtms2008-05-500a,,
Nana,106,mtms2008-05-500a,,
Omar,107,mtms2008-05-500a,,
Paloma,108,mtms2008-05-500a,,
Rene,109,mtms2008-05-500a,,
Sally,110,mtms2008-05-500a,,
Teddy,111,mtms2008-05-500a,,
Vicky,112,mtms2008-05-500a,,
Wilfred,113,mtms2008-05-500a,,
Alpha,114,mtms2008-05-500a,,
Beta,115,mtms2008-05-500a,,
Gamma,116,mtms2008-05-500a,,
Delta,117,mtms2008-05-500a,,
Epsilon,118,mtms2008-05-500a,,
Zeta,119,mtms2008-05-500a,,
Eta,120,mtms2008-05-500a,,
Theta,121,mtms2008-05-500a,,
Kate,122,mtms2008-05-500a,,
Larry,123,mtms2008-05-500a,,
Mindy,124,mtms2008-05-500a,,
Nicholas,125,mtms2008-05-500a,,
Odette,126,mtms2008-05-500a,,
Peter,127,mtms2008-05-500a,,
Rose,128,mtms2008-05-500a,,
Sam,129,mtms2008-05-500a,,
Teresa,130,mtms2008-05-500a,,
Victor,131,mtms2008-05-500a,,
Wanda,132,mtms2008-05-500a,,
Alpha,133,mtms2008-05-500a,,
Beta,134,mtms2008-05-500a,,
Gamma,135,mtms2008-05-500a,,
Delta,136,mtms2008-05-500a,,
Epsilon,137,mtms2008-05-500a,,
Zeta,138,mtms2008-05-500a,,
Eta,139,mtms2008-05-500a,,
Theta,140,mtms2008-05-500a,,
Earl,141,mtms2008-05-500a,,
Fiona,142,mtms2008-05-500a,,
Gaston,143,mtms2008-05-500a,,
Hermine,144,mtms2008-05-500a,,
Igor,145,mtms2008-05-500a,,
Julia,146,mtms2008-05-500a,,
Karl,147,mtms2008-05-500a,,
Lisa,148,mtms2008-05-500a,,
Matthew,149,mtms2008-05-500a,,
Nicole,150,mtms2008-05-500a,,
Otto,151,mtms2008-05-500a,,
Paula,152,mtms2008-05-500a,,
Richard,153,mtms2008-05-500a,,
Shary,154,mtms2008-05-500a,,
Tomas,155,mtms2008-05-500a,,
Virginie,156,mtms2008-05-500a,,
Walter,157,mtms2008-05-500a,,
Alpha,158,mtms2008-05-500a,,
Beta,159,mtms2008-05-500a,,
Gamma,160,mtms2008-05-500a,,
Delta,161,mtms2008-05-500a,,
Epsilon,162,mtms2008-05-500a,,
Zeta,163,mtms2008-05-500a,,
Eta,164,mtms2008-05-500a,,
Theta,165,mtms2008-05-500a,,
Hermine,166,mtms2008-05-500a,,
Harvey,167,mtms2008-05-500a,,
