text,__id__,__filename__,,
cartoon corner,0,mtms2010-11-202a,,
Name ______________________________,1,mtms2010-11-202a,,
FoXtRot by Bill amend scatteRed gRades 1. Are Jason’s graphs reasonable? ,2,mtms2010-11-202a,,
Are they likely to represent a real classroom? Explain your reasoning.,3,mtms2010-11-202a,,
"2. Which graph in the comic represents the best grades? Why? 3. What other types of graphs could be used to represent Jason’s data? How would these representations be different? That is, what could you tell about the students’ grades in each different type of graph? 4. Use the data in table 1 to create  three scatter plots:   a.  Average hours watching TV per  night versus shoe size   b.  Test score versus shoe size c.  Test score versus average hours   watching TV per night 5. Based on your graphs from  problem 4, predict each missing value in the table below. If you are able to predict a value, explain your reasoning. If not, explain why.",4,mtms2010-11-202a,,
Avg. hrs. watching TV per night,5,mtms2010-11-202a,,
Test score,6,mtms2010-11-202a,,
Shoe size 4.5 84 8.5 challenge 6.  Find a way to predict test scores based on larger number of hours spent watching TV. Specifi cally— a.  fi nd a way to predict a test  score for someone who watches 6 hours and 8 hours of TV per night.  b.  fi nd a way to predict the number of hours of TV watching for someone who got a grade of 65 and a grade of 35.,7,mtms2010-11-202a,,
   Explain how you obtained your  answers.,8,mtms2010-11-202a,,
table 1,9,mtms2010-11-202a,,
Average hours watching TV per night,10,mtms2010-11-202a,,
Test score,11,mtms2010-11-202a,,
Shoe size 92 5.5 67 90 10.5 72 2.5 89 11 95 1.5 92 7.5 85 3.5 0.5 98 82 99 9.5 11 2.5 87 12 85 10.5 3.5 80 95 1.5 93 6.5 from the November 2010 issue of,12,mtms2010-11-202a,,
"Edited by stephen P. smith and Peggy house, Northern Michigan University, Marquette. Classroom teachers interested in field-testing or submitting a cartoon should contact stephen P. smith, stepsmit@nmu.edu. The cartoons must include the date and the newspaper syndicate that holds the copyright.",13,mtms2010-11-202a,,
"solUtions 1. We hope that students will not view the graphs as reasonable. One would not expect all but one grade to be failing.  2. The graph that has the best results  for students is the middle one. However, students would still have done poorly as a class.",14,mtms2010-11-202a,,
"3.  Bar graphs, histograms, line plots,  or stem-and-leaf plots could also be used. Bar graphs and line plots indicate how many students achieved each grade. Histograms would show how many students scored within a certain grade range. Stem-and-leaf plots would be a good exercise in statistical analysis.",15,mtms2010-11-202a,,
"4.     who watches 4.5 hours of TV, a test score of 73−75 is reasonable. (The linear regression equation  y = −6.2x + 102 produces an answer of 74.17 points.) Since the other relations have no correlation, it is not possible to estimate the other missing values in the table.",16,mtms2010-11-202a,,
"6. For the challenge questions, students need to create a trend line, or line of best fit. Using the line of best fit calculated for question 5, a person watching 6 hours of TV per night should score about 65; someone watching 8 hours of TV should score about 52. A person who scored 65 on the test would be predicted to watch about 6 hours of TV. According to the line of best fit, a person who scored 35 would be watching almost 11 hours of TV per night. This number is virtually impossible, and students should conclude that the trend only holds within a reasonable range.",17,mtms2010-11-202a,,
"5. The only relation that has a  correlation—negative—is hours watching TV and test scores; otherwise, there is no correlation between the variables. Using graphing software and linear regression, a test score of 84 correlates to about 2.9 hours of TV per night, although an answer between 2.75 and 3 hours would be reasonable. For the student",18,mtms2010-11-202a,,
Field-test coMMents,19,mtms2010-11-202a,,
"This activity was very effective with my eighth-grade students, who have a range of abilities. These students were already able to create and read scatter plots, but this lesson was presented near the beginning of our unit on statistics. The questions in this lesson focused on what information we can read from a graph and what information we cannot get from a particular graph.",20,mtms2010-11-202a,,
I introduced this activity by sharing some graphs similar to the ones in the cartoon and helped students discuss what they could learn from the graph. Students then worked in pairs  to answer the questions and create the graphs in the activity. I provided each team with sheets of graph paper to help them create scatter plots. ,21,mtms2010-11-202a,,
"The activity was very accessible for all levels of students while still encouraging higher-level thinking. The lesson did take more time than I anticipated. I would suggest devoting two forty-five-minute class periods to this activity, including time to introduce the lesson.",22,mtms2010-11-202a,,
"I asked students to describe what they thought their own class-performance graph of a recent test would look like. I also asked which graph a teacher might choose to represent  the class. Would a teacher choose the same graph you did? Why, or why not?",23,mtms2010-11-202a,,
"Dave Johnston Luna Middle School San Antonio, Texas ",24,mtms2010-11-202a,,
"Looking for something fun and worthwhile to do the day before spring break? I adapted this activity for all five of my classes with students in grades 6 through 8. Although many of the students had a fondness for “FoxTrot,” understood Jason’s perspective, and had heard the expression grading on the curve, most needed an explanation for what it really meant. ",25,mtms2010-11-202a,,
"There is more to statistics than the  measures of central tendency. A couple of the classes spent the majority of the time on that topic and reserved the graphing for another day. Some students were unaccustomed to seeing a graph of this nature, thinking that all “line” graphs show change over time. Before completing the graphing, students were encouraged to predict how the plots would look and which sets of data would show a correlation. Some students needed clarification  on the meaning of “average numbers of hours watching TV.” They wanted to jump to the conclusion that five hours of viewing was for only the night before the test. The sixth and seventh graders used this as an opportunity to practice entering data on the graphing calculator and then creating the scatter plot. ",26,mtms2010-11-202a,,
Student Explorations in Mathematics,27,mtms2010-11-202a,,
"Watch your e-mail for the  NCTM member newsletter e-Summing Up and Student Explorations in Mathematics (SEM), a classroom-ready resource. ",28,mtms2010-11-202a,,
The November issue is called  “Oil Spill.” Go to  www.nctm.org/publications/ content.aspx?id=14957  for content that is accessible to students across grades 5–10. ,29,mtms2010-11-202a,,
Downloads of SEM are free to individual NCTM members.,30,mtms2010-11-202a,,
Graphing has become an integral part of higher mathematics. Middle school students need and welcome activities such as this to explore new ways to model different situations.,31,mtms2010-11-202a,,
I recommend an article in the ,32,mtms2010-11-202a,,
"September 2004 Mathematics Teacher, “Examining Students’ Reluctance to Use Graphs,” to any middle school teacher who would like to see where his or her students are heading. ",33,mtms2010-11-202a,,
Pamela Haner,34,mtms2010-11-202a,,
St. Catherine’s School,35,mtms2010-11-202a,,
"Richmond, Virginia ",36,mtms2010-11-202a,,
"My fifth-grade students needed a graphing challenge because we were reviewing for statewide testing. They completed this assignment in March as part of the review. They had already covered graphing but not to this extent. It provided me an opportune time to gently “remind” them about the different types of graphs that we had studied in October—bar, line, circle, stem-and-leaf, and box-andwhisker graphs, as well as histograms, frequency tables, line plots, pictographs, and scatter plots. They were then asked to give descriptions of each type of graph, list advantages and disadvantages of each one, and offer examples of when we might use each. They had studied scatter plots but had not made one, so this assignment worked fabulously for exposing them to the idea of creating one of their own  while entertaining them about test scores of a fictional class. (We had just returned graded papers so they also discussed what a scatter plot of those assignments would have looked like.) They were laughing out loud when  they realized that the third graph showed everyone dropping out of school except the one student in the cartoon. And they were very thankful that he is not in our class! This worked perfectly as an extensionreview tool for our upcoming testing.",37,mtms2010-11-202a,,
"Before tackling this in class, I wish I would have made three-dimensional interactive graphic organizers about the types of graphs, advantages and disadvantages of each one, and so on, for my students to have as a reference. I did not think of that before starting this activity—the next time I use it in class, I will have the students make those organizers, first to alleviate some of their I-know-we’ve studiedthis-earlier-but-I forgot questions.",38,mtms2010-11-202a,,
"I would also like to have my students do their own number crunching and make graphs using our own class information about some assignments. I think it would interest them to see their own class picture. They related well to the cartoon and had fun with their own math class information while thinking, “What if?”  ",39,mtms2010-11-202a,,
Tina Gay,40,mtms2010-11-202a,,
K. E. Taylor Elementary School,41,mtms2010-11-202a,,
"Lawrenceville, Georgia  otheR ideas •	 Depending	on	your	students’	experience	with	scatter	plots,	you	  can develop the ideas associated with the line of best fit. This  could also take the class into exploring slope, y-intercept  (y = mx + b), and so on.",42,mtms2010-11-202a,,
•	 Students	can	generate	stories	to	go	along	with	graphs	that	the	  teacher provides.,43,mtms2010-11-202a,,
"•	 See	also	chapter	4	of	the	NCTM	publication,	Navigating through  ",44,mtms2010-11-202a,,
Data Analysis in Grades 6−8 for more data and ideas. ,45,mtms2010-11-202a,,
Bring Focus into Your Classroom with Instruction that Builds Understanding and Fluency. ,46,mtms2010-11-202a,,
Feeling overwhelmed with the wide range of mathematical topics you are expected to teach over a given year?,47,mtms2010-11-202a,,
"Learn about instructional progression, how to introduce concepts, and how to build a deeper understanding of mathematical topics in each Focal Point. Learn about the major learning progressions that occur in grades 6 through 8 with Focus in Grades 6–8  then explore each Focal Point in more detail with grade-specific books.",48,mtms2010-11-202a,,
"To view the entires series, visit www.nctm.org/cfp",49,mtms2010-11-202a,,
Focus in Grades 6–8  Stock #: 13465 List Price: $34.95 | Member Price: $27.96,50,mtms2010-11-202a,,
Focus in Grade 6 Stock #: 13630 List Price: $34.95 | Member Price: $27.96,51,mtms2010-11-202a,,
Focus in Grade 7 Stock #: 13631 List Price: $34.95 | Member Price: $27.96,52,mtms2010-11-202a,,
Focus in Grade 8 Stock #: 13632 List Price: $34.95 | Member Price: $27.96,53,mtms2010-11-202a,,
"For more information or to place an order, please call (800) 235-7566 or visit www.nctm.org/catalog",54,mtms2010-11-202a,,
