text,__id__,__filename__,,
on my mind readers speak out,0,mtms2012-09-69a,,
Computational Fluency  at What Price?,1,mtms2012-09-69a,,
Jane Keiser,2,mtms2012-09-69a,,
"We are currently experiencing an era of change in education and in the topics we teach at each grade level. Although many of these changes are healthy and necessary, I feel that one particular change in the Common Core State Standards for Mathematics (CCSSM) will set back our mathematics learning. Specifically, CCSSM seems to perpetuate the belief that the end goal in computational learning should be students who are fluent in the use of the “standard algorithm” for all four operations (CCSSI 2010). (See CCSSM, p. 29, no. 4; p. 35,  no. 5; and p. 42, no. 2.) ",3,mtms2012-09-69a,,
"For many years, mathematics education researchers have focused on computational fluency and how it can best be developed in students (i.e., Campbell, Rowan, and Suarez 1998; Kamii and Dominick 1998; Russell 1999; Schifter 1999). The NCTM Standards (2000) suggest that all students who finish fifth grade should be fluent in all whole-number computations: ",4,mtms2012-09-69a,,
Computational fluency refers to having efficient and accurate methods for ,5,mtms2012-09-69a,,
The views expressed in On My Mind do not necessarily reflect the views of the Editorial Panel of MTMS or NCTM. Send submissions to this department by accessing mtms.msubmit.net. Readers are encouraged to respond to this editorial by sending letters to MTMS at mtms@nctm.org for possible publication in Readers Write.,6,mtms2012-09-69a,,
"computing. Students exhibit computational fluency when they demonstrate flexibility in the computational methods they choose, understand and can explain these methods, and produce accurate answers efficiently. (p. 152)",7,mtms2012-09-69a,,
"My view is that students can be efficient, accurate, and flexible without using “standard” algorithms. I also believe that too much time is spent teaching and practicing standard algorithms, with negligible returns in actual learning and proficiency. I began my career in the early  1980s as a seventh-grade high-level mathematics teacher. It was in the era of the spiral curriculum (Bruner 1960). The textbooks for fifth grade, sixth grade, and seventh grade contained the same content in each chapter; for the higher grades, another layer of depth was added to the learning. When I asked my class to work on long-division problems, it was difficult to motivate students because they had seen and practiced the algorithm for several years, felt that they were fluent  (although they were far from it), and wanted to move on. In my work with high-level seventh-grade students, roughly one-half of them were fluent with the standard algorithms. This leads me to generalize that fluency with these algorithms was rare for the average student. Certainly, if used well, these algorithms are efficient. However, my students struggled to be accurate, and they were rarely flexible.",8,mtms2012-09-69a,,
"If I asked them to multiply or  divide by a power of ten, they used the standard algorithm rather than simply moving the decimal point. They lacked the ability to determine if an answer was reasonable, and estimation skills were also lacking. Computing was a mindless procedure of steps, and either you could do it or you couldn’t. The students who could correctly perform computations were sent on to algebra; those who couldn’t were sent to general math. Do we really want to return to this scenario?",9,mtms2012-09-69a,,
"Today, I am a math educator in  a mid-size state university that is known for having high standards for  acceptance. For example, 40 percent of this year’s incoming students graduated in the top 10 percent of their class, and 24.6 percent scored 30 or higher on the ACT. Many would assume that my students could use all the standard algorithms. However, in the past two fall semesters, I have given those students a computational test using whole numbers, fractions, and decimals. Of 134 students (primarily first-year and second-year education majors), only 27 percent could correctly respond to this question:  Evaluate 1056 ÷ 7, and round the answer to the nearest tenth.",10,mtms2012-09-69a,,
"Last year, all but 1 of my 61 students recalled being taught the long- division algorithm and over 75 percent remembered learning how to find a solution past the decimal point. It seems that even with several years of reform behind us, the majority of teachers still believe that the standard algorithm is necessary and worth teaching. If the result is that just over 25 percent of college students can perform it correctly, is it worth the time that was spent trying to get the other 75 percent of college students and perhaps all noncollege students to learn it? Think of all the other pertinent mathematical topics that could be explored if we would stop expecting our students to achieve fluency with the standard algorithms. Think of the change in attitudes!",11,mtms2012-09-69a,,
