text,__id__,__filename__,,
window on resources,0,mtms2011-03-445a,,
BooKs,1,mtms2011-03-445a,,
FRoM nctM,2,mtms2011-03-445a,,
"Individual NCTM members receive a 20 percent discount on NCTM publications. To order, visit the NCTM online catalog at www.nctm.org/catalog, or call toll free (800) 235-7566 to order or request a free print catalog.",3,mtms2011-03-445a,,
Focus in high school  Mathematics: Reasoning and sense Making in algebra,4,mtms2011-03-445a,,
"Karen Graham, Al Cuoco, and Gwen Zimmermann, 2010. Grades 9−12, 78 pp., $26.95 paper. Stock no. 13524. ISBN 978‑0‑87353‑640‑0. National Council of Teachers of Mathematics: www.nctm.org.",5,mtms2011-03-445a,,
"The goal of this book is to give algebra teachers examples of how they can help their students engage in reasoning habits in the context of high school algebra. The examples in the first chapter connect algebra and geometry by exploring the area of a trapezoid, maximizing the area of a ",6,mtms2011-03-445a,,
"Prices on software, books, and materials are subject to change. Consult the suppliers for the current prices. The comments reflect the reviewers’ opinions and do not imply endorsement by the National Council of Teachers of Mathematics.  rectangle, and using Heron’s formula. The second chapter focuses on repeating calculations in the context of word problems, fitting lines to data, and calculating monthly loan payments. The third chapter explores formal algebra by looking at factoring, completing the square, analyzing combinatorial phenomena, and looking for patterns in the factors of a sequence of a polynomial. ",7,mtms2011-03-445a,,
"The examples in this book are rich in content. They will give students an opportunity to do a lot of reasoning on their own, with careful guidance from a teacher. After reading through them, the teacher would need to adapt them for his or her students and decide how much guidance would be needed. All tasks can be approached by students of varying abilities.",8,mtms2011-03-445a,,
"This book emphasizes the need for  teachers to create opportunities for students to demonstrate their reasoning processes and make connections between various areas of mathematics. Although it does not give stepby-step instructions or formulas to accomplish this reasoning, it contains vignettes of classroom dialogue between students and the teacher that supply a good roadmap. These vignettes help the reader understand what students are thinking when these activities are assigned. They will help the reader adapt the activity for his or her classroom.",9,mtms2011-03-445a,,
"—Dina Zolotusky,",10,mtms2011-03-445a,,
"Northern Virginia Community College, Annandale, VA 22003 the Peak in the Middle:  developing Mathematically gifted students in the Middle grades",11,mtms2011-03-445a,,
"Mark Saul, Susan Assouline, and Linda Sheffield, eds., 2010. Grades 6−8, 188 pp., $34.95 paper. Stock no. 13519. ISBN 978‑0‑87353‑634‑9. National Council of Teachers of  Mathematics; www.nctm.org.",12,mtms2011-03-445a,,
"The Peak in the Middle is a collection of essays that illustrates the intricacies of teaching mathematics to gifted middle-grades students. The  first chapter provides a rationale for addressing the needs of these students and highlights the challenges involved in determining best practices. The research discussed supports using a variety of methods, including acceleration and homogeneous grouping so that students “have access to appropriately rigorous curriculum and teaching.” ",13,mtms2011-03-445a,,
Significant themes throughout  the text are that these mathematically gifted students are not all alike and that no one program will meet the needs of this entire student population. The book describes a variety of programs and methods for approaching the education of high-achieving and mathematically gifted middlegrades students. It emphasizes that  the mathematics taught in the middle grades must be challenging and important for all students but does not imply that there is only one best way to accomplish these tasks. ,14,mtms2011-03-445a,,
"This book is recommended for  practicing teachers and policymakers. A variety of techniques and program ideas are discussed. It is not a howto book filled with activities for the gifted student but rather presents an intellectual look at the many options available for enriching the mathematics education of this group of students. —Lisa Johnson, Mathematics Content Specialist, Measurement, Inc., Durham, NC 27701 teaching and learning  Mathematics: translating Research for school administrators",15,mtms2011-03-445a,,
"Randall I. Charles and Frank K. Lester, eds., 2010. 34 pp., $16.95 paper. Stock no. 13520. ISBN 978‑0‑87353‑637‑0. National Council of Teachers of Mathematics; www.nctm.org.",16,mtms2011-03-445a,,
