text,__id__,__filename__,,
The Leap from,0,mtms2011-02-328a,,
Patterns to 2lw + 2hw + 2lh 2lw + 2hw + 2lh 2lw + 2hw + 2lh 2lw + 2hw + 2lh 2lw + 2hw + 2lh 2lw + 2hw + 2lh,1,mtms2011-02-328a,,
Formulas,2,mtms2011-02-328a,,
Geometric problems help students progress from predicting numerical patterns to expressing algebraic generalizations.,3,mtms2011-02-328a,,
"Darin Beigie involves the critical leap from working with numbers to thinking with variables. A good example of such a leap is a question I ask my seventh-grade prealgebra students at the beginning of the school year: iInitial exposure to algebraic thinking   If you plant a 10-foot tree that grows 2 feet per year, how tall is the tree after 7 years? After 12 years? After n years?",4,mtms2011-02-328a,,
"Most students are comfortable making the number expressions 10 + 2(7) or 10 + 2(12), but they have varying levels of readiness for creating the algebraic expression 10 + 2n. Some see the abstraction immediately, whereas others may take weeks or months to internalize the idea. The transition to thinking mathematically using variables has many layers, and for all students an abstraction that is clear in one setting may be opaque in another. ",5,mtms2011-02-328a,,
"Some students for whom the 10 + 2n abstraction was easy might balk at constructing the same type of expression later when confronting a linear graph, making a spreadsheet formula, or solving a word problem.",6,mtms2011-02-328a,,
"Geometric counting and the resulting algebraic patterns provide an ideal setting to help students make the abstract leap from numbers to variables. The visual context of a geometry problem plays an integral role in the  discovery of number patterns and algebraic expressions. For example, determining the nth number in the sequence 2, 5, 10, 17, 26, . . . becomes much more manageable when counting the number of unit squares in the sequence of polygons shown in figure 1, in which each number in the sequence is clearly one more than a perfect square. ",7,mtms2011-02-328a,,
"Several good resources for geometric settings leading to algebraic patterns are found in Fulton and Lombard (2001), Phillips (1991), and Schaaf et al. (1983). There has also  been a wealth of recent analysis of visual or figural settings for pattern recognition and construction of algebraic expressions in Friel and Markworth (2009); Billings, Tiedt, and Slater (2007); Rivera (2007); Smith, Hillen, and Catania (2007); Lee and Freiman (2006); and Rivera and Becker (2005). ",8,mtms2011-02-328a,,
"The geometric setting for many  pattern problems is a sequence of two-dimensional shapes, which is ideally suited to support the recognition of algebraic patterns. The geometric relevance of these sequences, however, is generally defined by their role in ",9,mtms2011-02-328a,,
Fig. 1 Determining the nth number in a sequence becomes much clearer when the sequence is represented by a geometric pattern.,10,mtms2011-02-328a,,
Term number,11,mtms2011-02-328a,,
"Number of unit squares 10 17 26 37 10 101 n2 + 1 facilitating pattern recognition. In my prealgebra course, I incorporate geometric pattern problems in which the geometry and algebra hold more of an equal partnership; the geometry setting is vital, and the geometric and algebraic understandings reinforce each other and offer new perspectives. Students are introduced to surface area and volume as a geometric counting problem before they study more conventional methods. A variety of geometric topics, such as interior angle relationships and polyhedron classification, are studied as pattern problems to discover algebraic formulas.",12,mtms2011-02-328a,,
"This article highlights some of the geometric counting problems I use in my prealgebra curriculum. Situations are emphasized in which the patterns lead to rich perspectives in both geometric and algebraic thinking. Within the concrete (three-dimensional) and pictorial (two-dimensional) geometric settings, students are able to instinctively handle algebraic manipulations that are usually reserved for more abstract courses. Geometric measurement that uses counting can help students discover basic geometric formulas as they recognize patterns. ",13,mtms2011-02-328a,,
"Fig. 2 A series of cubes made from unit blocks provides many sequences of numbers, which can be abstracted algebraically.",14,mtms2011-02-328a,,
cube dimensions 1 × 1 × 1 2 × 2 × 2 3 × 3 × 3 4 × 4 × 4 n × n × n,15,mtms2011-02-328a,,
Edge length (unit lengths),16,mtms2011-02-328a,,
Perimeter of a face (unit lengths),17,mtms2011-02-328a,,
Total length of edges (unit lengths),18,mtms2011-02-328a,,
Area of a face (unit squares),19,mtms2011-02-328a,,
Total area of surface (unit squares),20,mtms2011-02-328a,,
Volume of cube (unit cubes) 12 24 24 12 36 54 27 16 48 16 96 64 4n 12n n2 6n2 n3 cube and prisM patterns,21,mtms2011-02-328a,,
"I assign the cube problem in figure 2  early in the school year, before any volume or surface area studies, to impress on students that geometric measurement is ultimately about counting line segments, squares, and cubes. Students work in small groups to build larger cubes from unit cubes and actively solve the problem; I help them only when needed. Filling in columns 1 × 1 × 1 through 4 × 4 × 4 is generally straightforward. However, some students have trouble counting 12 edges per cube, and some get lost when counting the total number of squares on the cube’s surface. ",22,mtms2011-02-328a,,
"Most students quickly move from counting to seeing number patterns, such as that the 4 × 4 × 4 cube has a surface area of 6 • 16 = 96 square units because there are 6 faces and each face has 4 • 4 = 16 square units. Some students can progress to the abstraction of the n × n × n column without any help. ",23,mtms2011-02-328a,,
Geometric and  algebraic  understandings reinforce each other and offer new perspectives. ,24,mtms2011-02-328a,,
"Several students need cues or prompting, however. A simple sequence of questions will help them transition from numerical repetition to abstraction. These questions concern the perimeter of a face:  •  What would be the perimeter of a face for a cube with an edge of 5 units?  •  An edge of 6 units? •  An edge of 7 units? •  An edge of n units?",25,mtms2011-02-328a,,
"Fig. 3 When the cube analysis is extended to prisms, additional patterns can be explored.",26,mtms2011-02-328a,,
box dimensions box a: 5 × 5 × 3 box b: 4 × 2 × 6,27,mtms2011-02-328a,,
Total length of edges (unit lengths),28,mtms2011-02-328a,,
Total area of surface (unit squares),29,mtms2011-02-328a,,
Volume (unit cubes) 52 110 75 48 88 48 general box:,30,mtms2011-02-328a,,
L × W × H 4L + 4W + 4H 2LW + 2LH + 2WH,31,mtms2011-02-328a,,
LWH,32,mtms2011-02-328a,,
"The verbal repetition often helps students see, without any further explanation, that to go from edge length to face perimeter they multiply by 4 (because a face has 4 edges). Hence, they find that the solution is 4n units for the n × n × n column. When students see the leap into algebra, the “Aha!” moment is clear on their faces. Their transition from numbers to variables represents a significant step in becoming an algebraic thinker. Once the abstraction is made, the understanding of the number patterns quickly translates into the correct algebraic expressions.",33,mtms2011-02-328a,,
