text,__id__,__filename__,,
math for real “when will I ever use this?”,0,mtms2012-09-128a,,
Math topics addressed: • Rate of change            • Slopes • Algebraic modeling     • Graphing,1,mtms2012-09-128a,,
Melissa Hosten and Andria R. Disney wComfortable Construction,2,mtms2012-09-128a,,
"When a house is remodeled, it may involve replacing or adding a staircase. Mike Holmes, a Canadian contractor, describes a comfortable staircase as one in which the sum of the step  (or tread) depth and twice the stair height (or rise) is as close to 25 as possible (Huber 2011). See the  diagram below.",3,mtms2012-09-128a,,
2. a. Create an algebraic model for this situation.  b. Graph the model on a rectangular coordinate system. Identify the region of the graph that would give a  “reasonable” set of stairs.  c. Define “reasonable” set of stairs. Explain your reasoning about the definition.,4,mtms2012-09-128a,,
"3. Mr. Holmes describes 1 set of  comfortable stairs as having a tread depth of 10 inches and a rise of  7 3/4 inches. Do these stairs satisfy your model and restrictions? Where are these stairs on your graph? 4. a. What is the rate of change for the height of a stair, given its tread depth?  b. Where is this rate in your algebraic model? Where is it in your graph?  5. a. Are the conditions for a comfortable staircase proportional? If so, what is the constant of proportionality? b. What does it mean in the context of the problem? proBleMs 1. a. Create at least 4 number pairs for which the sum of the tread and twice the rise are as close to 25 as possible.",5,mtms2012-09-128a,,
b. Is the phrase “as close to” necessary in the context of the problem? Justify your response.,6,mtms2012-09-128a,,
"Edited by erik tillema, etillema@iupui.edu, who teaches at Indiana University in  Indianapolis. Manuscripts should show how math is used to solve a real-life problem, preferably in the context of one’s profession, and should be no more than 300 words. Submit manuscripts through http://mtms.msubmit.net. ",7,mtms2012-09-128a,,
"Melissa hosten, hosten.melissa@cusd80 .com, and andria r. disney, disney .andria@cusd80.com, are Mathematics and technology Specialists for the chandler Unified School District in Arizona, providing instructional support and professional development k–12. hosten’s interests include equity in math, cognitive demand, and student discourse. Disney’s interests include conceptual understanding and deepening teachers’ content knowledge.",8,mtms2012-09-128a,,
"Download a free app for your smartphone, then scan this tag to access the Math for Real online solutions at http://www.nctm.org/mtms024. ",9,mtms2012-09-128a,,
Regional Conferences &Expositions,10,mtms2012-09-128a,,
"DALLAS, TX  |  OCTOBER 10–12 HARTFORD, CT  |  OCTOBER 24–26",11,mtms2012-09-128a,,
"CHICAGO, IL  |  NOVEMBER 28–30",12,mtms2012-09-128a,,
Join the Best & Brightest Math Educators NCTM’s Regional Conferences have the professional development opportunities you need to help your students succeed. Join the best and the brightest and immerse yourself in the latest topics in math education. By attending you and your colleagues will:   • Learn more about and test the latest technology • Discover new and effective intervention methods • Learn practices central to teaching the ,13,mtms2012-09-128a,,
Common Core State Standards  • Reﬁ ne your assessment techniques • And more!,14,mtms2012-09-128a,,
"Whether you’re a classroom teacher, coach, administrator, preservice teacher, or math specialist, this conference has something for you.",15,mtms2012-09-128a,,
Visit www.nctm.org/regionals to learn more and register.,16,mtms2012-09-128a,,
Math and science concepts are best understood by experiencing their relevance in the real world.,17,mtms2012-09-128a,,
"Introducing the TI-Nspire™ Navigator™ NC System, the newest member of the TI-Nspire Navigator family of wireless classroom networks. Immediate feedback streamlines assessment.  The wireless TI-Nspire Navigator System shows you instantly who “gets it” and when you should review.",18,mtms2012-09-128a,,
Discover the TI-Nspire Navigator NC System at education.ti.com/nspirenavigator ,19,mtms2012-09-128a,,
Nspired Learning,20,mtms2012-09-128a,,
Nspired Learning,21,mtms2012-09-128a,,
Explore wherever learning takes you,22,mtms2012-09-128a,,
Math Nspired lesson: Geometry – Right Triangles & Trigonometry,23,mtms2012-09-128a,,
Real-world experience: Diagonal distance of a waterfall ©2012 Texas Instruments   Several images courtesy of Thinkstock.  AD11532,24,mtms2012-09-128a,,
