text,__id__,__filename__,,
informing practice research matters for teachers,0,mtms2011-11-199a,,
Specializing: An Entry Point for Problem Solving,1,mtms2011-11-199a,,
Catherine Pullin Lane,2,mtms2011-11-199a,,
"Many students think of mathematics as a set of teacher-provided rules that have to be learned so that the appropriate rule can be applied correctly to problems on a test (Lampert 1990). However, mathematics is more than learning rules and following a list of steps. Problem solving and reasoning are at the heart of this discipline. Mathematical reasoning “often begins with exploration, generalizing, and convincing” (NCTM 2009, p. 4). In Mathematics and Plausible Reasoning, Pólya (1954) discusses previous discoveries and hypothesizes how they were found. ",3,mtms2011-11-199a,,
"The discovery of each new idea  relies heavily on a process called  specializing. In this process, patterns are illuminated. Stewart (2006) describes specializing as being one of the most important skills for a mathematician to develop. Mason, Burton, and Stacey (1985) describe mathematical reasoning as a helical process that begins with this process of specializing. When a problem solver specializes, he or she tries specific examples or cases to gain insight into what the answer ",4,mtms2011-11-199a,,
"Edited by debra i. Johanning,  debra.johanning@utoledo.edu. Readers are encouraged to submit manuscripts through http://mtms.msubmit.net.  might be and why the answer might be correct. When enough specific examples have been examined, a problem solver may move to the next stage of generalizing: articulating a pattern observed while specializing (verbally, concretely, pictorially, or symbolically). This stage is repeated until the problem solver is convinced that a solution is reasonable. Specializing is an investigative process that serves as the entry point to a problem. Through it, one becomes more familiar with the question at hand.",5,mtms2011-11-199a,,
"Two task structures that support the specializing process follow. The first describes tasks that can be explored through examining specific examples. The second uses tasks that encourage pattern seeking. With either type of task, it is important that students share their thinking explicitly. When teachers ask students to discuss and share the ideas they develop as part of the specializing process, students should be encouraged to construct mathematical arguments (leading to conjecturing and generalizing) and engage in mathematical thinking.",6,mtms2011-11-199a,,
will develop a stronger sense of the numerical relationships implied in the problem and determine if the initial conjecture for the specific case generalizes to any case.,7,mtms2011-11-199a,,
"A third student predicted that  more cream would be in the coffee. When testing the first case, this student was surprised to find that this result was not what happened and suggested that one should “try a bigger spoon.” This third student then began testing multiple cases, varying the size of the cream container, coffee cup, and spoon. Two important points can be drawn from these three student  examples: 1.  Tasks such as the Coffee and ",8,mtms2011-11-199a,,
"Cream problem create opportunities for a teacher to engage the entire class in a discussion about how students tested specific cases. This undertaking supports the importance of generating specific cases as an entry point into making sense of a problem. If the teacher focuses class discussion around the reasoning that students engage in as part of their initial attempts to solve the problem, students become comfortable launching into a novel problem-solving situation. ",9,mtms2011-11-199a,,
