text,__id__,__filename__,,
cartoon corner hi and lois by Mort Walker and dik Browne,0,mtms2011-09-74a,,
"Name ______________________________ 3. What range of numbers could you  cover with 10 guesses? In other words, to guarantee to guess the secret number within 10 tries, the secret number should be between 1 and what number? Explain. Try it with your classmates.",1,mtms2011-09-74a,,
4. What is the maximum number of  guesses needed to determine a secret number between 1 and 1 million? Explain why that number of guesses will guarantee success. Try it with your classmates.,2,mtms2011-09-74a,,
"challenge 5. Ms. Newton gave her class the  following guessing game: “I opened our classroom dictionary at random and wrote down a secret word. The word I picked was the fourth word on the page, but I am not telling you what page. Our dictionary has 1570 pages. I will give you 11 guesses to fi nd my word.”   a.  If Newton’s students are smart  guessers, will they be able to fi nd her word? Explain.",3,mtms2011-09-74a,,
  b.  Use your own dictionary and play this fi nd-my-word game.,4,mtms2011-09-74a,,
gUess What?,5,mtms2011-09-74a,,
"In mathematics, a wild guess is not useful, but a smart guess (also known as guess and check) is an important problem-solving strategy. See how long it takes you to become a smart guesser.",6,mtms2011-09-74a,,
"1. Kerry said, “My birthday is in ",7,mtms2011-09-74a,,
"August, but you have to fi gure out what day. For every date you guess, I will tell you if my birthday is before, after, or on that day.” A smart guesser can determine Kerry’s birthday in no more than 5 tries. Can you? Explain how. Try it with classmates using your birthdays.",8,mtms2011-09-74a,,
"2. What is the maximum number of  guesses a smart guesser needs to determine any secret number between 1 and 100? Explain why that number of guesses will guarantee success. (Remember: After every number you guess, the secret-number holder will tell you if your guess is too high or too low.) Try it with your classmates.",9,mtms2011-09-74a,,
from the September 2011 issue of,10,mtms2011-09-74a,,
"Edited by stephen P. smith, Northern Michigan University, Marquette, and Peggy house, Northern Michigan University, Marquette. Classroom teachers interested in field-testing or submitting a cartoon should contact stephen P. smith, stepsmit@nmu.edu.  The cartoons must include the date and the newspaper syndicate that holds the copyright.",11,mtms2011-09-74a,,
"solUtions 1.  In all these problems, a smart  guesser uses a binary procedure to eliminate half the possibilities with each guess. To guess what day in August is Kerry’s birthday, the first guess should be the 16th, which immediately eliminates half the month. Then depending on whether the birthday is earlier or later than the 16th, the next guess will again narrow the choices by half. The tree diagram shows the complete guessing scheme. For example, because 25 = 32, five doublings of 1 (1, 2, 4, 8, 16, and 32) will span the range of numbers we are trying to guess; conversely, five halvings should allow a smart guesser to determine the number.",12,mtms2011-09-74a,,
"Note: Students must understand two important points, which they will likely want to argue:  a.  The final column in the tree  counts as a guess, although after the fourth guess they actually know with certainty that the fifth choice will be correct.",13,mtms2011-09-74a,,
"  b.  The number of guesses needed  may be less than 5 because students may get lucky and guess it sooner (for example, a number may be guessed in 2 rounds if the birthday happened to be on the 8th). Emphasize that the goal is not to be the winner with the fewest guesses but to account for the number of guesses required for a worst-case scenario. ",14,mtms2011-09-74a,,
Guess # 1         2         3         4         5 earlier later 12 earlier 16 later 20 earlier 24 later 28 10 14 18 22 26 30 11 13 15 17 19 21 23 25 27 29 31,15,mtms2011-09-74a,,
"Better math instruction for you,  better performance for your students.",16,mtms2011-09-74a,,
Online M.Ed. in Mathematics - 9 math content courses,17,mtms2011-09-74a,,
Online Certificate in Mathematics - 5 math content courses,18,mtms2011-09-74a,,
Online Individually Designed M.Ed. for Educators – choose your math courses ,19,mtms2011-09-74a,,
"Lesley University’s mathematics education programs, designed by NCTM Board Member Anne Collins, engage teachers and students in ways proven to get results. In a case study in Revere, MA, students whose teachers completed Lesley’s mathematics programs earned significantly higher scores on standardized tests in comparison to their peers.",20,mtms2011-09-74a,,
"Lesley’s mathematics programs also enable teachers in many states to add an endorsement to their current license, enhancing career options, and job security. Find out how we can contribute to your success, too.   888.LESLEY.U | info@lesley.edu http://www.lesley.edu/info/advance",21,mtms2011-09-74a,,
"SE11_OFF_PA034 solUtions (continued) 2.  A smart guesser should be able to  3.  Between 1 and 1000 is a good  find any number between 1 and 100 in 7 guesses. Since 27 = 128,  7 guesses should be enough to locate any number between 1 and 128.  answer. Since 210 = 1024, we should be able to identify any number between 1 and 1024 with 10 guesses.",22,mtms2011-09-74a,,
"4.  Twenty guesses should locate any number between 1 and 1 million, since 220 = 1,048,576.",23,mtms2011-09-74a,,
